hospital_id,hospital_name,address,city,state,zip_code,hospital_type,hospital_ownership,mortality_rate,mortality_measures,readmission_rate,readmission_measures,infection_rate,infection_measures,patient_experience_score,experience_measures,mortality_score,readmission_score,infection_score,patient_exp_score,quality_score,star_rating,performance_category,state_rank,state_percentile,national_rank,national_percentile
000295,Good Samaritan Healthcare System,7614 Elm St,City 179,NY,46774,Acute Care Hospitals,Voluntary non-profit - Private,12.906666666666666,3,17.96,6,1.0236666666666667,3,3,1,57.29948591965788,42.65315522800554,43.26952605179649,50,48.67051609584787,2,Below Average,10,47.05882352941176,257,48.69739478957916
000296,County Medical Hospital,4287 Oak Ave,City 169,OK,32025,Acute Care Hospitals,Government - Local,9.04,4,22.126666666666665,6,1.0111666666666668,6,2,1,78.40862563122697,18.66267465069862,44.03726072269423,25,44.1975715327163,2,Below Average,12,21.428571428571427,349,30.26052104208417
000297,Sacred Heart Medical Hospital,3733 Elm St,City 130,CT,33121,Acute Care Hospitals,Proprietary,16.3475,4,19.990000000000002,4,1.4,4,3,1,38.51508120649652,30.964993090741586,20.155594226635273,50,34.33467119129317,1,Poor,23,0,471,5.811623246492986
000298,Mercy Medical Hospital,8805 Park Blvd,City 95,TX,38704,Acute Care Hospitals,Voluntary non-profit - Church,7,4,21.1,4,0.18125,4,2,1,89.54551658250307,24.573929064947038,95.0097246391647,25,61.759568400778846,3,Average,2,92.85714285714286,50,90.18036072144288
000299,County Medical Center,6013 Park Blvd,City 70,TX,86804,Acute Care Hospitals,Government - Local,11.196666666666667,3,15.41,3,0.9450000000000001,5,4,1,66.63482098175697,57.33532934131737,48.101136247312915,75,61.34956269168467,3,Average,3,85.71428571428571,55,89.17835671342685
000300,Presbyterian Healthcare System,9451 Park Blvd,City 178,SC,42058,Acute Care - Department of Defense,Proprietary,19.513333333333332,3,15.52,3,0.7713333333333333,3,3,1,21.23197306764935,56.70198065407647,58.767529941652164,50,45.236969569226964,2,Below Average,8,36.36363636363637,328,34.46893787575151
000301,General Healthcare System,191 Washington Ave,City 191,CT,74940,Acute Care Hospitals,Voluntary non-profit - Private,16.158333333333335,6,13.363333333333333,3,1.485,4,3,1,39.54779127428233,69.11945340089054,14.93499846453065,50,42.87795034864,2,Below Average,18,22.727272727272727,369,26.252505010020037
000302,Memorial Hospital,1843 Maple Dr,City 70,AZ,13525,Acute Care Hospitals,Voluntary non-profit - Private,19.156666666666666,3,15.766666666666666,3,0.584,5,3,1,23.17910923069924,55.281744203899905,70.27331354283959,50,48.342497205894645,2,Below Average,15,33.33333333333333,271,45.89178356713427
000303,Good Samaritan Medical Center,7171 Main St,City 156,CT,88571,Acute Care Hospitals,Government - Local,13.870000000000001,4,13.6875,4,1.1556666666666666,3,3,1,52.04039852599973,67.25299401197606,35.1622479271164,50,51.21593004257303,3,Average,10,59.09090909090909,214,57.31462925851704
000304,Regional Healthcare System,6458 Oak Ave,City 77,WI,74703,Acute Care Hospitals,Proprietary,15.445,4,11.09,5,1.1336666666666666,3,3,1,43.442063600382156,82.2086596038692,36.51346094789641,50,52.713149218056046,3,Average,11,50,181,63.92785571142284
000305,Sacred Heart Medical Hospital,3720 Park Blvd,City 48,NC,77143,Acute Care Hospitals,Voluntary non-profit - Private,13.136666666666667,3,18.810000000000002,4,1.4806666666666666,3,4,1,56.04385605750421,37.75909719023491,15.201146483775204,75,45.05321773575379,2,Below Average,14,27.77777777777778,331,33.86773547094188
000306,Regional Regional Hospital,1051 Park Blvd,City 51,MA,19970,Acute Care Hospitals,Voluntary non-profit - Private,10.065999999999999,5,25.05,5,0.87225,4,1,1,72.80742459396753,1.8309534776600742,52.56935203193776,0,35.44230375558971,2,Below Average,14,0,464,7.214428857715431
000307,Mercy Medical Center,337 Park Blvd,City 62,UT,77327,Acute Care Hospitals,Government - Federal,15.03,5,17.509999999999998,3,0.9430000000000001,3,4,1,45.707656612529,45.24412713035469,48.22397379465656,75,52.079322215011516,3,Average,4,78.57142857142857,193,61.523046092184366
000308,St. Medical Hospital,5448 Main St,City 40,GA,77088,Acute Care Hospitals,Voluntary non-profit - Private,13.0225,4,13.976666666666667,3,1.2445,4,3,1,56.667121605022515,65.58805465991095,29.70621353260313,50,50.823703529635274,3,Average,9,38.46153846153847,222,55.71142284569138
000309,Mercy Healthcare System,7775 Elm St,City 126,LA,24395,Acute Care Hospitals,Government - Local,16.46,3,20.516666666666666,3,1.2836666666666667,3,1,1,37.900914426095255,27.93259634577001,27.300644897123547,0,25.178584638551964,1,Poor,20,0,497,0.6012024048096193
000310,General Healthcare System,7721 Oak Ave,City 55,CA,79456,Acute Care Hospitals,Government - State,11.26,4,19.418,5,1.121,4,3,1,66.28906783130886,34.25840626439431,37.291432081072784,50,47.774179935759435,2,Below Average,7,40,284,43.28657314629258
000311,Presbyterian Regional Hospital,1921 Park Blvd,City 148,MD,20495,Critical Access Hospitals,Voluntary non-profit - Private,13.838000000000001,5,17.063333333333333,3,0.8046666666666666,3,2,1,52.21509485464719,47.81590664824199,56.72023748592486,25,46.79856448993587,2,Below Average,6,61.53846153846154,296,40.88176352705411
000312,General Healthcare System,6068 Oak Ave,City 147,NC,36368,Critical Access Hospitals,Voluntary non-profit - Private,13.238,5,20.43,5,1.0732,5,3,1,55.490651016787226,28.431598341778,40.227249462585725,50,43.8119072561271,2,Below Average,16,16.666666666666664,354,29.258517034068138
000313,Regional Hospital,9811 Maple Dr,City 67,MI,12434,Acute Care Hospitals,Proprietary,15.7625,4,16.461666666666666,6,1.154,5,2,1,41.70874846458305,51.28013204360511,35.264612549902765,25,39.14881068775188,2,Below Average,16,6.25,425,15.030060120240481
000314,Sacred Heart Regional Hospital,8058 Oak Ave,City 119,OH,33017,Acute Care Hospitals,Voluntary non-profit - Private,8.973333333333333,3,16.396,5,1.55525,4,3,1,78.77257631590919,51.658222017503455,10.620329614085364,50,49.20141080266996,2,Below Average,9,50,252,49.69939879759519
000315,Good Samaritan Medical Center,8265 Main St,City 76,MD,93599,Acute Care Hospitals,Voluntary non-profit - Private,18.745,6,19.773333333333333,6,1.053,3,4,1,25.426504708611972,32.21249808076156,41.467908690756474,75,41.0480531054631,2,Below Average,13,7.6923076923076925,401,19.839679358717436
000316,Community Regional Hospital,3775 Park Blvd,City 59,MN,96919,Acute Care Hospitals,Voluntary non-profit - Private,14.379999999999999,5,23.328333333333333,6,0.9395,4,2,1,49.25617578818071,11.743820052203304,48.43893950250793,25,34.82254262513202,1,Poor,13,14.285714285714285,467,6.613226452905812
000317,Mount Hospital,407 Park Blvd,City 53,MO,61158,Acute Care Hospitals,Voluntary non-profit - Private,19.305,6,12.956,5,1.0053333333333332,3,2,1,22.369318957281294,71.46476278212805,44.39553690244652,25,40.675870608328026,2,Below Average,10,18.181818181818183,407,18.637274549098194
000318,University Medical Center,3256 Elm St,City 50,FL,48907,Acute Care Hospitals,Voluntary non-profit - Private,12.312000000000001,5,16.35,4,1.2004,5,4,1,60.54592602702333,51.92307692307692,32.41478145153036,75,54.248242401758816,3,Average,5,80,155,69.13827655310621
000319,University Medical Hospital,8245 Elm St,City 53,CT,28493,Acute Care Hospitals,Voluntary non-profit - Church,15.07,3,18.734,5,1.0925,6,3,1,45.48928620171967,38.196683555964995,39.04186713071962,50,42.95642353218706,2,Below Average,17,27.27272727272727,366,26.853707414829657
000320,Presbyterian Hospital,9058 Maple Dr,City 104,MA,62398,Acute Care Hospitals,Voluntary non-profit - Private,19.8025,4,19.96,3,1.2452,5,4,1,19.65333697284018,31.1377245508982,29.66322039103285,75,36.09623732733482,2,Below Average,13,7.6923076923076925,459,8.216432865731463
000321,General Regional Hospital,9048 Maple Dr,City 66,OR,89380,Acute Care Hospitals,Voluntary non-profit - Private,8.898333333333333,6,15.98,3,0.4664,5,2,1,79.18202083617669,54.05343159834178,77.4961613266455,25,61.64200448209983,3,Average,3,86.66666666666667,51,89.97995991983969
000322,County Healthcare System,7241 Maple Dr,City 148,NY,87764,Acute Care Hospitals,Voluntary non-profit - Other,11.545,6,16.060000000000002,5,0.7248333333333333,6,3,1,64.73317865429235,53.59281437125748,61.62350291739174,50,58.22403291845001,3,Average,5,76.47058823529412,90,82.16432865731463
000323,Good Samaritan Hospital,2190 Elm St,City 143,TN,33164,Acute Care Hospitals,Government - Local,18.016666666666666,3,12.135,4,0.7165,6,2,1,29.40266593876531,76.19184707508062,62.135326031323565,25,48.402593058230636,2,Below Average,14,45.83333333333333,268,46.49298597194389
000324,Sacred Heart Medical Center,5103 Washington Ave,City 112,WA,83151,Acute Care Hospitals,Voluntary non-profit - Private,16.606666666666666,3,19.656666666666666,3,0.996,6,4,1,37.100222919794376,32.88423153692615,44.96877879005016,75,45.59331945768239,2,Below Average,7,50,317,36.67334669338677
000325,Sacred Heart Regional Hospital,4352 Washington Ave,City 111,AZ,97631,Acute Care Hospitals,Government - Local,12.753333333333334,6,11.728333333333333,6,1.2835,6,5,1,58.136572494427,78.53331797942576,27.310881359402188,100,63.90202158303508,3,Average,2,95.23809523809523,37,92.78557114228457
000326,General Healthcare System,9570 Washington Ave,City 74,WI,80698,Children's Hospitals,Voluntary non-profit - Other,16.198,5,12.44,3,0.7585,4,5,1,39.33124061689641,74.43574389682175,59.55573753710717,100,65.29724254355115,4,Above Average,2,95,31,93.9879759519038
000327,Mount Hospital,8849 Oak Ave,City 164,IN,18578,Children's Hospitals,Proprietary,16.336666666666666,6,18.022000000000002,5,1.2816666666666667,3,4,1,38.57422319275739,42.29617687701519,27.423482444467183,75,44.00218178819781,2,Below Average,15,17.647058823529413,351,29.859719438877757
000328,County Hospital,1872 Washington Ave,City 101,MO,30107,Critical Access Hospitals,Government - Federal,16.328,5,14.373333333333333,6,0.8853333333333333,3,3,1,38.621536781766075,63.30416090895133,51.76578974306479,50,50.35394869753385,3,Average,6,54.54545454545454,234,53.3066132264529
000329,Mount Regional Hospital,7967 Elm St,City 86,NJ,60044,Critical Access Hospitals,Voluntary non-profit - Private,15.3425,4,19.192,5,1.0235,6,4,1,44.00163777808107,35.559649930907426,43.279762514075124,75,47.91034444466996,2,Below Average,12,38.88888888888889,278,44.48897795591182
000330,Mercy Medical Center,5134 Main St,City 79,VA,39858,Acute Care Hospitals,Proprietary,15.685,4,20.009999999999998,3,0.453,3,3,1,42.13184113552613,30.84983878397054,78.31917289384788,50,49.93180526011244,2,Below Average,6,50,239,52.30460921843687
000331,Mercy Medical Hospital,9513 Washington Ave,City 139,TX,23825,Acute Care Hospitals,Government - Local,14.62,5,14.85,5,0.9892,5,5,1,47.94595332332469,60.55964993090742,45.38642645101852,100,60.87030509247889,3,Average,4,78.57142857142857,58,88.57715430861724
000332,Memorial Medical Hospital,7642 Maple Dr,City 190,NY,77537,Acute Care Hospitals,Proprietary,17.622500000000002,4,13.956,5,0.999,5,3,1,31.55452436194895,65.7070474435744,44.78452246903469,50,47.08924978673696,2,Below Average,11,41.17647058823529,290,42.08416833667334
000333,Community Hospital,3593 Park Blvd,City 118,MD,51799,Acute Care Hospitals,Proprietary,18.078,5,17.8075,4,1.4994999999999998,4,2,1,29.06783130885765,43.53120681713496,14.04442624628929,25,28.114257658513356,1,Poor,14,0,492,1.6032064128256511
000334,General Regional Hospital,7673 Park Blvd,City 110,LA,35403,Acute Care Hospitals,Voluntary non-profit - Private,15.735,4,13.318,5,1.1155,4,4,1,41.858878122014474,69.38046982957164,37.62923533626778,75,54.3100897280642,3,Average,8,63.1578947368421,153,69.53907815631263
000335,Community Hospital,4062 Main St,City 40,LA,73504,Acute Care Hospitals,Government - Federal,20.87333333333333,3,18.251666666666665,6,0.5158,5,3,1,13.80737910013194,40.97382158759406,74.46207390725765,50,43.00118760375251,2,Below Average,14,31.57894736842105,365,27.054108216432866
000336,Regional Healthcare System,1026 Maple Dr,City 90,IN,65408,Critical Access Hospitals,Voluntary non-profit - Other,13.318333333333333,6,14.026666666666667,6,1.2766666666666666,3,3,1,55.052090441745136,65.30016889298327,27.730576312826287,50,49.77331343397593,2,Below Average,10,47.05882352941176,246,50.901803607214426
000337,Memorial Medical Hospital,8582 Maple Dr,City 152,NY,27156,Critical Access Hospitals,Voluntary non-profit - Church,11.65,3,15.63,5,1.079,6,5,1,64.15995632591783,56.06863196683556,39.87102057528917,100,63.232900033306535,3,Average,2,94.11764705882352,43,91.58316633266533
000338,General Healthcare System,601 Park Blvd,City 113,NY,36359,Acute Care Hospitals,Proprietary,14.733333333333334,3,15.183333333333334,3,1.71025,4,3,1,47.3272371593649,58.64041148472287,1.1004196949534162,50,39.13337894272854,2,Below Average,16,11.76470588235294,426,14.829659318637276
000339,Memorial Healthcare System,124 Main St,City 199,KY,93161,Acute Care Hospitals,Government - Federal,12.15,5,16.52,6,0.781,3,4,1,61.430326190801146,50.944265315522806,58.17381512949124,75,60.708617968493854,3,Average,5,80.95238095238095,61,87.97595190380761
000340,Mercy Medical Center,5594 Park Blvd,City 82,MI,49577,Acute Care Hospitals,Voluntary non-profit - Private,18.81,4,9.955,6,0.5673333333333334,3,4,1,25.071652791046816,88.7436665131276,71.29695977070324,75,62.53165240827175,3,Average,4,81.25,46,90.98196392785572
000341,Good Samaritan Hospital,1842 Maple Dr,City 127,MN,58225,Acute Care Hospitals,Voluntary non-profit - Private,12.758000000000001,5,15.785,4,0.8768333333333334,6,3,1,58.11109594649924,55.176186089359746,52.28784931927525,50,54.29933763610852,3,Average,7,57.14285714285714,154,69.33867735470942
000342,St. Medical Hospital,2952 Park Blvd,City 84,AZ,15572,Acute Care Hospitals,Proprietary,10.33,3,16.24,3,1.1023333333333334,6,3,1,71.3661798826259,52.556425610317845,38.43791585628007,50,54.15843933143725,3,Average,7,71.42857142857143,157,68.7374749498998
000343,Mercy Medical Hospital,6510 Elm St,City 192,NC,27818,Children's Hospitals,Voluntary non-profit - Other,17.256,5,13.127500000000001,4,1.1583333333333334,3,4,1,33.555343250989495,70.47731460156609,34.9984645306582,75,51.43554775835292,3,Average,7,66.66666666666666,211,57.91583166332666
000344,Presbyterian Medical Hospital,6242 Washington Ave,City 103,SC,33549,Children's Hospitals,Voluntary non-profit - Church,17.291666666666668,6,17.91,4,1.1392,5,5,1,33.360629634684486,42.941040994933225,36.17361040024568,100,49.786851739200074,2,Below Average,7,45.45454545454545,245,51.10220440881763
000345,St. Healthcare System,4626 Elm St,City 35,MI,57414,Acute Care Hospitals,Voluntary non-profit - Other,19.668,5,12.736666666666666,6,1.0054,5,2,1,20.38760747918657,72.72762167971749,44.391442317535045,25,40.3960482430691,2,Below Average,15,12.5,410,18.03607214428858
000346,Methodist Regional Hospital,9814 Elm St,City 140,NJ,93026,Children's Hospitals,Voluntary non-profit - Private,15.243333333333334,3,16.502,5,1.189,6,3,1,44.54301442154587,51.04790419161678,33.11495547138908,50,44.40361924221523,2,Below Average,15,22.22222222222222,346,30.861723446893784
000347,Memorial Regional Hospital,3446 Oak Ave,City 102,PA,45516,Acute Care Hospitals,Government - Local,13.815000000000001,6,9.412,5,1.0046666666666668,3,3,1,52.34065784086256,91.87010594196222,44.436482751561044,50,59.778844525639585,3,Average,4,84.21052631578947,70,86.17234468937876
000348,Methodist Medical Center,5702 Washington Ave,City 27,CT,49165,Acute Care Hospitals,Government - Local,12.03,5,15.7,6,0.37275,4,4,1,62.08543742322916,55.66559189313681,83.24802948101136,75,68.35403657050578,4,Above Average,1,100,17,96.79358717434869
000349,Regional Hospital,9503 Elm St,City 187,MN,27429,Acute Care Hospitals,Government - Federal,17.774,5,13.4,5,1.25125,4,1,1,30.7274464310086,68.90833717181023,29.29163681031835,0,33.76822742483473,1,Poor,15,0,477,4.609218436873747
000350,Regional Regional Hospital,4816 Main St,City 174,NC,69896,Children's Hospitals,Voluntary non-profit - Other,23.34,3,12.136666666666667,3,0.6305,6,3,1,0.341203766889592,76.18225088284969,67.41734056710001,50,46.0022589925543,2,Below Average,12,38.88888888888889,309,38.276553106212425
000351,Presbyterian Healthcare System,221 Oak Ave,City 182,CA,94679,Acute Care Hospitals,Voluntary non-profit - Other,9.405,4,8,3,1.4468333333333334,6,4,1,76.41599563259179,100,17.279148326338415,75,67.24458577136214,4,Above Average,1,100,24,95.39078156312625
000352,Methodist Medical Center,4691 Oak Ave,City 111,GA,65732,Acute Care - Department of Defense,Voluntary non-profit - Private,9.506666666666666,3,15.79,5,1.0663333333333334,3,3,1,75.8609708384514,55.147397512666984,40.648991708465545,50,56.70738855681854,3,Average,5,69.23076923076923,110,78.15631262525051
000353,University Healthcare System,9084 Park Blvd,City 173,NY,38272,Acute Care - Department of Defense,Voluntary non-profit - Other,12.59,3,12.923333333333334,3,0.6913333333333334,6,3,1,59.02825167189846,71.65284814985414,63.68103183539768,50,61.541945497882494,3,Average,3,88.23529411764706,53,89.57915831663327
000354,Presbyterian Medical Center,6836 Maple Dr,City 167,CT,68935,Acute Care Hospitals,Proprietary,13.14,4,17.513333333333332,6,1.3585,4,3,1,56.025658523270096,45.22493474589284,22.70447333401576,50,43.79004957695818,2,Below Average,14,40.909090909090914,355,29.058116232464933
000355,General Medical Center,1903 Park Blvd,City 20,CO,96203,Acute Care Hospitals,Government - State,16.714,5,20.583333333333332,6,0.9485,4,4,1,36.514262317455994,27.548748656533107,47.88617053946156,75,44.81300849423546,2,Below Average,10,40,337,32.66533066132264
000356,Mount Hospital,1615 Main St,City 156,NJ,36390,Acute Care Hospitals,Voluntary non-profit - Private,15.313333333333333,3,15.445,4,1.1408,5,3,1,44.16086620262954,57.133809304467995,36.07534036237077,50,46.55054727749855,2,Below Average,14,27.77777777777778,300,40.08016032064128
000357,University Healthcare System,782 Washington Ave,City 135,PA,35965,Acute Care Hospitals,Voluntary non-profit - Private,17.9125,4,18.895,4,1.142,6,3,1,29.971338883581268,37.26969138645786,36.00163783396459,50,37.30923397017999,2,Below Average,19,5.263157894736842,446,10.821643286573146
000358,Methodist Regional Hospital,7016 Washington Ave,City 82,KY,37850,Acute Care Hospitals,Voluntary non-profit - Private,16.1075,4,17.416666666666664,3,0.5750000000000001,5,3,1,39.82530367135252,45.78151389528637,70.82608250588595,50,51.099490201698835,3,Average,11,52.38095238095239,217,56.71342685370742
000359,Good Samaritan Regional Hospital,816 Oak Ave,City 158,KY,68126,Children's Hospitals,Government - Local,14.89,5,14.404,5,0.9313333333333333,3,3,1,46.47195305036167,63.12759097190235,48.94052615416111,50,51.958615196624365,3,Average,9,61.904761904761905,196,60.92184368737475
000360,Regional Medical Center,7006 Maple Dr,City 43,FL,20144,Children's Hospitals,Voluntary non-profit - Other,14.64,3,17.678,5,0.74025,4,3,1,47.83676811792002,44.27683095347766,60.676630156617875,50,50.58939571289989,3,Average,9,60,229,54.30861723446894
000361,Mount Healthcare System,6936 Elm St,City 32,WI,97201,Acute Care Hospitals,Voluntary non-profit - Other,17.99,4,23.176,5,0.7432,5,1,1,29.54824621263819,12.62091202210965,60.49544477428601,0,27.143563062890372,1,Poor,21,0,495,1.002004008016032
000362,Presbyterian Hospital,1160 Main St,City 180,OK,36664,Acute Care Hospitals,Proprietary,13.002,5,17.426000000000002,5,0.7856666666666666,3,2,1,56.779036440562294,45.72777521879318,57.887194185689424,25,47.93745328328934,2,Below Average,10,35.714285714285715,277,44.68937875751503
000363,County Hospital,1142 Elm St,City 191,PA,68881,Acute Care Hospitals,Voluntary non-profit - Private,11.219999999999999,4,18.52,5,0.70975,4,4,1,66.5074382421182,39.42883463841549,62.54990275360835,75,60.44691582064142,3,Average,3,89.47368421052632,63,87.5751503006012
000364,St. Hospital,5725 Maple Dr,City 10,GA,60853,Acute Care Hospitals,Proprietary,15.184999999999999,6,14.763333333333334,6,0.6960000000000001,4,3,1,44.86147127064284,61.0586519269154,63.394410891595854,50,54.57170708582066,3,Average,6,61.53846153846154,148,70.54108216432866
000365,Methodist Hospital,5502 Oak Ave,City 16,MA,76293,Acute Care Hospitals,Voluntary non-profit - Other,14.809999999999999,4,20.421666666666667,6,1.0238,5,2,1,46.908693871980354,28.479579302932606,43.26133688197358,25,37.00783720782066,2,Below Average,11,23.076923076923077,451,9.819639278557114
000366,Memorial Medical Hospital,9214 Elm St,City 175,AZ,90309,Acute Care Hospitals,Voluntary non-profit - Private,22.9875,4,17.921666666666667,6,1.3615,6,3,1,2.2655930121468515,42.87386764931676,22.520217013000305,50,27.02819906922332,1,Poor,21,4.761904761904762,496,0.8016032064128256
000367,Mercy Medical Center,5615 Maple Dr,City 119,MO,39298,Children's Hospitals,Voluntary non-profit - Private,15.524999999999999,4,15.52,3,0.94,6,4,1,43.005322778763485,56.70198065407647,48.408230115672026,75,54.17914952606617,3,Average,4,72.72727272727273,156,68.93787575150301
000368,Sacred Heart Medical Center,6186 Elm St,City 132,WA,91832,Children's Hospitals,Government - Local,10.403333333333334,3,10.815,4,0.6709999999999999,3,2,1,70.96583412947544,83.79203132197145,64.92988023339134,25,63.470228127683335,3,Average,2,91.66666666666666,40,92.18436873747495
000369,Regional Hospital,7551 Park Blvd,City 172,KY,39996,Critical Access Hospitals,Voluntary non-profit - Private,7.4375,4,16.153333333333332,3,0.7563333333333333,6,4,1,87.15709021427597,53.05542760632582,59.68881154672945,75,69.33318685254662,4,Above Average,3,90.47619047619048,13,97.59519038076152
000370,Good Samaritan Healthcare System,1744 Main St,City 165,OK,10596,Critical Access Hospitals,Proprietary,13.688,5,22.585,6,0.1,6,3,1,53.03398389518219,16.023721787194845,100,50,54.916125615353366,3,Average,8,50,144,71.34268537074149
000371,University Healthcare System,8278 Washington Ave,City 173,LA,82951,Acute Care Hospitals,Proprietary,14.84,3,16.966,5,0.8306666666666667,6,2,1,46.74491606387334,48.376324274527875,55.12334937045756,25,44.89839323040836,2,Below Average,13,36.84210526315789,335,33.06613226452906
000372,County Hospital,4400 Park Blvd,City 160,FL,70082,Acute Care Hospitals,Proprietary,11.1725,4,16.695999999999998,5,0.7091999999999999,5,4,1,66.76675310495428,49.93090741593738,62.58368307912786,75,63.15867355525259,3,Average,1,100,44,91.38276553106212
000373,Presbyterian Medical Center,211 Park Blvd,City 101,TN,87284,Acute Care Hospitals,Voluntary non-profit - Private,15.966666666666669,3,16.564,5,0.925,5,3,1,40.594149492743725,50.69092584062644,49.329511720749295,50,47.183354238167055,2,Below Average,16,37.5,288,42.48496993987976
000374,Mount Healthcare System,3437 Washington Ave,City 148,FL,81493,Acute Care Hospitals,Voluntary non-profit - Private,18.668,5,18.66,3,0.7273333333333334,6,3,1,25.846867749419957,38.62275449101797,61.469955983212195,50,42.777237943383525,2,Below Average,11,50,375,25.0501002004008
000375,Sacred Heart Healthcare System,2572 Maple Dr,City 185,WI,30432,Acute Care Hospitals,Voluntary non-profit - Private,18.03,6,19.033333333333335,3,0.858,6,4,1,29.329875801828848,36.473207431291264,53.44456955676118,75,46.278406987561766,2,Below Average,16,25,305,39.078156312625254
000376,Presbyterian Hospital,8795 Main St,City 20,NC,26046,Children's Hospitals,Voluntary non-profit - Private,12.56,4,17.545,6,1.1118000000000001,5,3,1,59.19202948000545,45.042607093505296,37.85648479885351,50,48.48238181709134,2,Below Average,10,50,267,46.6933867735471
000377,Good Samaritan Regional Hospital,1828 Maple Dr,City 110,NJ,69195,Critical Access Hospitals,Voluntary non-profit - Other,11.3375,4,18.05,3,0.7602,5,3,1,65.86597516036576,42.134960847535694,59.45132562186508,50,55.15636416545992,3,Average,6,72.22222222222221,139,72.34468937875751
000378,Sacred Heart Medical Center,9167 Main St,City 1,MI,92315,Acute Care Hospitals,Voluntary non-profit - Private,14.916666666666666,3,12.284,5,0.693,6,3,1,46.326372776488775,75.3339474896361,63.57866721261132,50,58.62606550850849,3,Average,6,68.75,84,83.36673346693387
000379,County Healthcare System,8732 Maple Dr,City 106,GA,82451,Children's Hospitals,Proprietary,17.874,5,19.79,4,1.101,3,4,1,30.18152040398526,32.116536158452334,38.519807554509164,75,41.71354204943595,2,Below Average,13,7.6923076923076925,388,22.44488977955912
000380,University Hospital,3882 Main St,City 195,WI,89701,Acute Care Hospitals,Proprietary,12.791666666666666,6,10.733333333333334,3,1.3053333333333332,3,5,1,57.927300850734724,84.26224474128665,25.969904800900807,100,64.93622764076729,3,Average,3,90,33,93.5871743486974
000381,County Healthcare System,2924 Washington Ave,City 11,CO,66219,Critical Access Hospitals,Government - State,17.546666666666667,6,16.77,3,0.9701666666666666,6,4,1,31.96851826577499,49.50483648088439,46.55543044323881,75,48.60562221076329,2,Below Average,5,73.33333333333333,262,47.69539078156313
000382,Regional Medical Center,6641 Park Blvd,City 58,AZ,77132,Acute Care - Department of Defense,Voluntary non-profit - Private,16.63,6,13.715,6,1.1982,5,4,1,36.9728401801556,67.09465684016583,32.549902753608364,75,51.00299195249023,3,Average,12,47.61904761904761,220,56.1122244488978
000383,Methodist Healthcare System,5176 Main St,City 29,GA,38025,Acute Care Hospitals,Voluntary non-profit - Church,11.876666666666667,3,10.7,5,0.87,3,5,1,62.92252399799827,84.45416858590512,52.70754427269935,100,73.1671854140506,4,Above Average,1,100,7,98.79759519038076
000384,Memorial Hospital,2319 Washington Ave,City 57,FL,12190,Acute Care Hospitals,Proprietary,15.353333333333333,3,21.02166666666667,6,0.8426666666666667,3,5,1,43.9424957918202,25.024950099800407,54.38632408639574,100,53.035567284095094,3,Average,7,70,173,65.53106212424849
000385,Good Samaritan Hospital,7296 Washington Ave,City 63,CT,97932,Acute Care Hospitals,Voluntary non-profit - Private,12.52,3,20.11,4,0.5885,6,3,1,59.410399890814794,30.274067250115166,69.99692906131641,50,52.890869045102335,3,Average,9,63.63636363636363,176,64.92985971943888
000386,Mount Medical Center,3183 Main St,City 90,TN,20702,Acute Care Hospitals,Proprietary,17.2,6,15.948,5,0.4425,6,4,1,33.861061826122565,54.2376784891755,78.96407001740198,75,58.45875567448114,3,Average,4,87.5,86,82.96593186372746
000387,University Medical Center,4089 Washington Ave,City 165,NC,35893,Acute Care Hospitals,Voluntary non-profit - Private,20.265,6,12.118,5,0.899,3,2,1,17.128429097857236,76.28972823583602,50.926399836216596,25,41.94256074737032,2,Below Average,18,5.555555555555555,386,22.84569138276553
000388,St. Regional Hospital,2303 Elm St,City 158,NC,14139,Acute Care Hospitals,Government - Local,20.12,6,16.29,5,1.0864,5,2,1,17.920021837041077,52.26853984339016,39.41652165011771,25,33.29727192448929,1,Poor,19,0,480,4.008016032064128
000389,Mount Medical Center,6542 Maple Dr,City 47,TN,23914,Acute Care Hospitals,Voluntary non-profit - Church,15.65,5,17.873333333333335,6,0.232,3,3,1,42.322915244984294,43.15215722401351,91.892721875319893,50,56.458094348328636,3,Average,6,79.16666666666666,114,77.35470941883767
000390,County Medical Hospital,8012 Maple Dr,City 80,CA,44016,Acute Care Hospitals,Proprietary,13.915000000000001,4,9.871666666666666,6,1.42,4,1,1,51.79473181383921,89.22347612467374,18.9272187531989,0,42.576093263619924,2,Below Average,10,10,376,24.849699398797593
000391,St. Medical Hospital,731 Elm St,City 73,AZ,50166,Acute Care Hospitals,Voluntary non-profit - Private,17.576666666666668,6,20.275000000000002,4,0.8936000000000001,5,4,1,31.804740457667975,29.324044219253793,51.25806121404442,75,44.68694849562495,2,Below Average,17,23.809523809523807,340,32.06412825651302
000392,Good Samaritan Medical Hospital,573 Maple Dr,City 100,LA,80683,Children's Hospitals,Voluntary non-profit - Church,14.925,4,11.376666666666667,6,1.02025,4,2,1,46.280878940903506,80.55811454015047,43.47937352850854,25,49.893635699435805,2,Below Average,11,47.368421052631575,240,52.104208416833664
000393,General Hospital,1900 Elm St,City 35,FL,71509,Acute Care - Department of Defense,Voluntary non-profit - Other,17.5,5,14.29,6,1.371,5,4,1,32.22328374505254,63.783970520497476,21.93673866311802,75,46.09716241941963,2,Below Average,10,55.00000000000001,308,38.476953907815634
