Facility ID,Measure Name,Score,Compared to National
000381,Death rate for heart attack patients,16.49,No Different
000382,Death rate for coronary artery bypass graft (CABG) patients,19.81,Worse
000382,Death rate for stroke patients,15.63,Better
000382,Death rate for heart attack patients,19.01,No Different
000382,Death rate for pneumonia patients,14.4,No Different
000382,Death rate for heart failure patients,15.43,Better
000382,Death rate for COPD patients,15.5,No Different
000383,Death rate for stroke patients,11.63,Better
000383,Death rate for pneumonia patients,12.32,No Different
000383,Death rate for heart attack patients,11.68,Better
000384,Death rate for stroke patients,16.91,No Different
000384,Death rate for COPD patients,13.57,No Different
000384,Death rate for pneumonia patients,15.58,Worse
000385,Death rate for heart attack patients,12.78,No Different
000385,Death rate for heart failure patients,12.75,No Different
000385,Death rate for stroke patients,12.03,Better
000386,Death rate for coronary artery bypass graft (CABG) patients,18.21,No Different
000386,Death rate for heart failure patients,18.92,No Different
000386,Death rate for COPD patients,15.89,No Different
000386,Death rate for heart attack patients,15.88,No Different
000386,Death rate for stroke patients,16.35,Worse
000386,Death rate for pneumonia patients,17.95,No Different
000387,Death rate for coronary artery bypass graft (CABG) patients,21.02,No Different
000387,Death rate for heart failure patients,18.8,No Different
000387,Death rate for pneumonia patients,22.86,No Different
000387,Death rate for stroke patients,17.85,Better
000387,Death rate for COPD patients,19.88,Worse
000387,Death rate for heart attack patients,21.18,No Different
000388,Death rate for coronary artery bypass graft (CABG) patients,23.68,No Different
000388,Death rate for stroke patients,20.19,No Different
000388,Death rate for pneumonia patients,23.05,No Different
000388,Death rate for heart attack patients,17.78,No Different
000388,Death rate for heart failure patients,19.37,No Different
000388,Death rate for COPD patients,16.65,Better
000389,Death rate for COPD patients,13.99,No Different
000389,Death rate for heart failure patients,17.84,No Different
000389,Death rate for heart attack patients,15.27,No Different
000389,Death rate for stroke patients,16.75,No Different
000389,Death rate for pneumonia patients,14.4,No Different
000390,Death rate for coronary artery bypass graft (CABG) patients,13.5,No Different
000390,Death rate for stroke patients,12.1,Better
000390,Death rate for heart attack patients,13.39,No Different
000390,Death rate for heart failure patients,16.67,No Different
000391,Death rate for heart attack patients,17.83,Better
000391,Death rate for pneumonia patients,18.51,No Different
000391,Death rate for coronary artery bypass graft (CABG) patients,17.17,No Different
000391,Death rate for COPD patients,15.24,No Different
000391,Death rate for heart failure patients,17.49,No Different
000391,Death rate for stroke patients,19.22,Worse
000392,Death rate for heart failure patients,12.34,No Different
000392,Death rate for COPD patients,17.39,No Different
000392,Death rate for stroke patients,16.72,No Different
000392,Death rate for coronary artery bypass graft (CABG) patients,13.25,No Different
000393,Death rate for pneumonia patients,18.85,Worse
000393,Death rate for COPD patients,18.25,Better
000393,Death rate for heart attack patients,17.27,No Different
000393,Death rate for heart failure patients,16.28,No Different
000393,Death rate for coronary artery bypass graft (CABG) patients,16.85,No Different
000394,Death rate for coronary artery bypass graft (CABG) patients,20.72,No Different
000394,Death rate for pneumonia patients,19.55,No Different
000394,Death rate for stroke patients,15.35,No Different
000395,Death rate for COPD patients,13.4,No Different
000395,Death rate for stroke patients,14.31,No Different
000395,Death rate for coronary artery bypass graft (CABG) patients,18.25,No Different
000396,Death rate for heart failure patients,16.56,No Different
000396,Death rate for heart attack patients,22.25,No Different
000396,Death rate for stroke patients,13.53,No Different
000397,Death rate for heart attack patients,17.62,No Different
000397,Death rate for coronary artery bypass graft (CABG) patients,16.8,No Different
000397,Death rate for heart failure patients,18.08,No Different
000397,Death rate for pneumonia patients,18.73,No Different
000397,Death rate for stroke patients,15.94,No Different
000397,Death rate for COPD patients,16.49,No Different
000398,Death rate for coronary artery bypass graft (CABG) patients,18.44,No Different
000398,Death rate for stroke patients,17.27,No Different
000398,Death rate for COPD patients,13.51,No Different
000398,Death rate for pneumonia patients,15.76,No Different
000398,Death rate for heart attack patients,17.52,No Different
000398,Death rate for heart failure patients,12.9,Better
000399,Death rate for pneumonia patients,12.67,Worse
000399,Death rate for heart attack patients,11.35,No Different
000399,Death rate for COPD patients,13.85,No Different
000399,Death rate for stroke patients,10.58,No Different
000400,Death rate for stroke patients,11.39,No Different
000400,Death rate for pneumonia patients,16.77,No Different
000400,Death rate for heart attack patients,19.22,Worse
000401,Death rate for heart failure patients,15.25,Better
000401,Death rate for COPD patients,12.22,No Different
000401,Death rate for heart attack patients,13.04,Better
000402,Death rate for coronary artery bypass graft (CABG) patients,12.75,No Different
000402,Death rate for heart attack patients,15.18,No Different
000402,Death rate for heart failure patients,17.73,No Different
000402,Death rate for COPD patients,14.25,Better
000403,Death rate for heart failure patients,15.88,Better
000403,Death rate for pneumonia patients,15.71,Better
000403,Death rate for coronary artery bypass graft (CABG) patients,13.45,Better
000403,Death rate for COPD patients,16.83,No Different
000404,Death rate for stroke patients,17.14,Better
000404,Death rate for heart attack patients,14.84,Worse
000404,Death rate for heart failure patients,16.73,No Different
000404,Death rate for coronary artery bypass graft (CABG) patients,12.02,No Different
000405,Death rate for heart attack patients,5.82,Better
000405,Death rate for stroke patients,3.84,Better
000405,Death rate for pneumonia patients,5.05,No Different
000405,Death rate for heart failure patients,3.93,No Different
000405,Death rate for coronary artery bypass graft (CABG) patients,6.12,No Different
000405,Death rate for COPD patients,5.75,No Different
000406,Death rate for coronary artery bypass graft (CABG) patients,17.28,No Different
000406,Death rate for COPD patients,16.66,No Different
000406,Death rate for pneumonia patients,15.94,No Different
000406,Death rate for heart attack patients,13.67,No Different
000406,Death rate for heart failure patients,20.67,No Different
000406,Death rate for stroke patients,20.58,No Different
000407,Death rate for heart attack patients,16.6,No Different
000407,Death rate for COPD patients,14.79,No Different
000407,Death rate for pneumonia patients,17.13,No Different
000407,Death rate for stroke patients,14.26,No Different
000407,Death rate for coronary artery bypass graft (CABG) patients,11.87,No Different
000408,Death rate for stroke patients,13.83,No Different
000408,Death rate for pneumonia patients,10.8,No Different
000408,Death rate for heart attack patients,17.02,No Different
000408,Death rate for COPD patients,13.49,Better
000409,Death rate for heart attack patients,18.2,No Different
000409,Death rate for coronary artery bypass graft (CABG) patients,17.77,No Different
000409,Death rate for heart failure patients,13.78,No Different
000410,Death rate for coronary artery bypass graft (CABG) patients,16.52,No Different
000410,Death rate for heart failure patients,17.31,No Different
000410,Death rate for pneumonia patients,14.96,No Different
000411,Death rate for coronary artery bypass graft (CABG) patients,13.15,No Different
000411,Death rate for pneumonia patients,13.93,No Different
000411,Death rate for stroke patients,19.8,No Different
000412,Death rate for stroke patients,19.66,Better
000412,Death rate for pneumonia patients,20.16,No Different
000412,Death rate for heart attack patients,22.56,No Different
000412,Death rate for COPD patients,22.29,No Different
000413,Death rate for stroke patients,10.34,Better
000413,Death rate for COPD patients,11.43,No Different
000413,Death rate for heart failure patients,10.82,No Different
000413,Death rate for heart attack patients,12.99,No Different
000414,Death rate for heart failure patients,15.36,Better
000414,Death rate for pneumonia patients,18.09,Better
000414,Death rate for COPD patients,22.53,Better
000414,Death rate for coronary artery bypass graft (CABG) patients,16.74,No Different
000415,Death rate for stroke patients,12.74,No Different
000415,Death rate for heart failure patients,14.67,No Different
000415,Death rate for pneumonia patients,15.52,No Different
000416,Death rate for pneumonia patients,11.08,No Different
000416,Death rate for coronary artery bypass graft (CABG) patients,13.06,Better
000416,Death rate for heart failure patients,14.59,No Different
000417,Death rate for COPD patients,14.06,No Different
000417,Death rate for coronary artery bypass graft (CABG) patients,13.15,Worse
000417,Death rate for pneumonia patients,12.84,Worse
000417,Death rate for heart failure patients,13.29,Better
000418,Death rate for coronary artery bypass graft (CABG) patients,22.42,Better
000418,Death rate for COPD patients,18.79,No Different
000418,Death rate for heart failure patients,18.92,No Different
000418,Death rate for stroke patients,16.08,Better
000418,Death rate for heart attack patients,19.39,Better
000419,Death rate for coronary artery bypass graft (CABG) patients,12.82,No Different
000419,Death rate for stroke patients,12.54,Better
000419,Death rate for COPD patients,11.49,No Different
000419,Death rate for heart attack patients,13.47,No Different
000419,Death rate for heart failure patients,11.05,No Different
000419,Death rate for pneumonia patients,10.7,No Different
000420,Death rate for COPD patients,14.16,Better
000420,Death rate for coronary artery bypass graft (CABG) patients,14.35,No Different
000420,Death rate for heart failure patients,16.93,Worse
000420,Death rate for stroke patients,17.28,No Different
000420,Death rate for heart attack patients,11.87,No Different
000420,Death rate for pneumonia patients,17.73,No Different
000421,Death rate for stroke patients,20.59,Worse
000421,Death rate for heart attack patients,19.69,Worse
000421,Death rate for pneumonia patients,19.8,No Different
000421,Death rate for coronary artery bypass graft (CABG) patients,19.07,No Different
000421,Death rate for COPD patients,17.91,No Different
000421,Death rate for heart failure patients,20.22,Better
000422,Death rate for heart attack patients,21.83,No Different
000422,Death rate for stroke patients,21.66,No Different
000422,Death rate for COPD patients,22.97,No Different
000422,Death rate for heart failure patients,20.12,No Different
000423,Death rate for coronary artery bypass graft (CABG) patients,14.95,No Different
000423,Death rate for COPD patients,14.73,No Different
000423,Death rate for stroke patients,14.64,No Different
000423,Death rate for heart attack patients,17.98,No Different
000424,Death rate for stroke patients,13.43,No Different
000424,Death rate for pneumonia patients,10.55,No Different
000424,Death rate for heart attack patients,10.21,No Different
000424,Death rate for heart failure patients,12.78,Better
000425,Death rate for stroke patients,15.07,No Different
000425,Death rate for heart failure patients,14.06,No Different
000425,Death rate for COPD patients,18.7,No Different
000425,Death rate for pneumonia patients,17.89,No Different
000425,Death rate for coronary artery bypass graft (CABG) patients,15.53,Better
000426,Death rate for coronary artery bypass graft (CABG) patients,16.24,No Different
000426,Death rate for heart attack patients,19.94,No Different
000426,Death rate for heart failure patients,14.54,No Different
000427,Death rate for heart attack patients,18.32,No Different
000427,Death rate for stroke patients,13.34,Better
000427,Death rate for heart failure patients,14.1,Worse
000427,Death rate for pneumonia patients,18.06,No Different
000427,Death rate for coronary artery bypass graft (CABG) patients,20.28,No Different
000427,Death rate for COPD patients,13.99,Better
000428,Death rate for heart attack patients,15.86,No Different
000428,Death rate for COPD patients,18.91,No Different
000428,Death rate for heart failure patients,16.66,No Different
000428,Death rate for stroke patients,17.57,No Different
000428,Death rate for coronary artery bypass graft (CABG) patients,15.3,No Different
000429,Death rate for heart failure patients,16.9,Worse
000429,Death rate for coronary artery bypass graft (CABG) patients,11.84,No Different
000429,Death rate for pneumonia patients,13.81,No Different
000429,Death rate for heart attack patients,15.23,No Different
000430,Death rate for heart failure patients,18.47,No Different
000430,Death rate for heart attack patients,18.34,No Different
000430,Death rate for coronary artery bypass graft (CABG) patients,16.82,Worse
000430,Death rate for pneumonia patients,19.07,No Different
000430,Death rate for stroke patients,18.7,Better
000430,Death rate for COPD patients,18.54,No Different
000431,Death rate for heart attack patients,21.03,No Different
000431,Death rate for pneumonia patients,18.65,No Different
000431,Death rate for coronary artery bypass graft (CABG) patients,22.65,No Different
000432,Death rate for heart attack patients,9.97,No Different
000432,Death rate for coronary artery bypass graft (CABG) patients,17.57,No Different
000432,Death rate for heart failure patients,11.9,No Different
000432,Death rate for COPD patients,11.52,No Different
000433,Death rate for heart failure patients,13.41,No Different
000433,Death rate for coronary artery bypass graft (CABG) patients,12.67,No Different
000433,Death rate for stroke patients,16.03,No Different
000433,Death rate for pneumonia patients,13.16,No Different
000434,Death rate for heart failure patients,9.29,No Different
000434,Death rate for pneumonia patients,12.73,Better
000434,Death rate for heart attack patients,11.71,Better
000434,Death rate for stroke patients,13.49,No Different
000434,Death rate for COPD patients,11.53,No Different
000435,Death rate for pneumonia patients,7.21,Better
000435,Death rate for heart failure patients,11.32,No Different
000435,Death rate for coronary artery bypass graft (CABG) patients,13.25,Better
000436,Death rate for heart failure patients,16.51,No Different
000436,Death rate for pneumonia patients,12.75,Worse
000436,Death rate for heart attack patients,17.31,No Different
000436,Death rate for coronary artery bypass graft (CABG) patients,12.92,No Different
000436,Death rate for COPD patients,14.15,Better
000437,Death rate for pneumonia patients,10.81,No Different
000437,Death rate for coronary artery bypass graft (CABG) patients,6.62,No Different
000437,Death rate for heart attack patients,13.57,No Different
000437,Death rate for stroke patients,13.93,No Different
000438,Death rate for heart failure patients,18.43,No Different
000438,Death rate for coronary artery bypass graft (CABG) patients,17.55,Better
000438,Death rate for heart attack patients,15.42,No Different
000438,Death rate for pneumonia patients,16.49,Better
000438,Death rate for stroke patients,13.88,Worse
000438,Death rate for COPD patients,18.8,No Different
000439,Death rate for heart attack patients,15.52,No Different
000439,Death rate for pneumonia patients,14.01,Better
000439,Death rate for heart failure patients,14.96,No Different
000439,Death rate for stroke patients,14.33,Worse
000440,Death rate for stroke patients,12.04,Better
000440,Death rate for coronary artery bypass graft (CABG) patients,14.42,Worse
000440,Death rate for heart failure patients,13.55,No Different
000440,Death rate for pneumonia patients,12.23,No Different
000440,Death rate for heart attack patients,10.51,No Different
000440,Death rate for COPD patients,10.11,No Different
000441,Death rate for heart failure patients,16.57,No Different
000441,Death rate for coronary artery bypass graft (CABG) patients,17.53,No Different
000441,Death rate for stroke patients,16.22,No Different
000441,Death rate for COPD patients,16.12,No Different
000441,Death rate for heart attack patients,18.79,Worse
000441,Death rate for pneumonia patients,16.66,Worse
000442,Death rate for stroke patients,12.92,No Different
000442,Death rate for COPD patients,12,Worse
000442,Death rate for pneumonia patients,18.34,No Different
000442,Death rate for coronary artery bypass graft (CABG) patients,14.61,No Different
000443,Death rate for heart attack patients,12.07,No Different
000443,Death rate for COPD patients,14.33,Better
000443,Death rate for stroke patients,15.28,No Different
000443,Death rate for heart failure patients,16.92,No Different
000444,Death rate for COPD patients,11.76,Better
000444,Death rate for stroke patients,11.16,Worse
000444,Death rate for coronary artery bypass graft (CABG) patients,11.56,No Different
000444,Death rate for heart attack patients,8.92,Better
000444,Death rate for heart failure patients,14.69,No Different
000445,Death rate for coronary artery bypass graft (CABG) patients,17.62,Better
000445,Death rate for stroke patients,17.41,No Different
000445,Death rate for heart failure patients,17.66,No Different
000445,Death rate for COPD patients,19.4,No Different
000445,Death rate for pneumonia patients,16.78,No Different
000446,Death rate for COPD patients,13.54,No Different
000446,Death rate for coronary artery bypass graft (CABG) patients,12.7,Better
000446,Death rate for pneumonia patients,10.56,Better
000446,Death rate for heart attack patients,15.61,No Different
000446,Death rate for heart failure patients,14.33,Better
000447,Death rate for stroke patients,14.95,No Different
000447,Death rate for pneumonia patients,14.22,Worse
000447,Death rate for heart failure patients,15.06,No Different
000447,Death rate for coronary artery bypass graft (CABG) patients,15.12,No Different
000448,Death rate for COPD patients,12.49,Better
000448,Death rate for heart failure patients,12.51,Better
000448,Death rate for heart attack patients,14.66,No Different
000448,Death rate for pneumonia patients,14.34,No Different
000449,Death rate for COPD patients,15.11,Better
000449,Death rate for pneumonia patients,17.14,No Different
000449,Death rate for heart failure patients,17.42,No Different
000449,Death rate for heart attack patients,17.67,Worse
000449,Death rate for stroke patients,16.11,No Different
000449,Death rate for coronary artery bypass graft (CABG) patients,18.7,No Different
000450,Death rate for coronary artery bypass graft (CABG) patients,15.64,No Different
000450,Death rate for heart failure patients,17.33,Better
000450,Death rate for stroke patients,16.61,Worse
000450,Death rate for heart attack patients,14.97,No Different
000450,Death rate for pneumonia patients,17.04,Better
000451,Death rate for heart failure patients,21.27,No Different
000451,Death rate for pneumonia patients,20.13,No Different
000451,Death rate for COPD patients,18.34,No Different
000452,Death rate for coronary artery bypass graft (CABG) patients,19.07,No Different
000452,Death rate for pneumonia patients,16.65,No Different
000452,Death rate for COPD patients,19.44,No Different
000452,Death rate for stroke patients,16.2,Worse
000452,Death rate for heart failure patients,13.37,Better
000453,Death rate for heart attack patients,10.36,Better
000453,Death rate for heart failure patients,11.68,No Different
000453,Death rate for coronary artery bypass graft (CABG) patients,10.7,No Different
000453,Death rate for pneumonia patients,12.92,No Different
000453,Death rate for stroke patients,11.83,Worse
000453,Death rate for COPD patients,8.08,No Different
000454,Death rate for heart attack patients,16.89,No Different
000454,Death rate for pneumonia patients,17.02,No Different
000454,Death rate for coronary artery bypass graft (CABG) patients,15.73,No Different
000454,Death rate for heart failure patients,16.23,No Different
000454,Death rate for COPD patients,15.76,No Different
000455,Death rate for stroke patients,10.05,Better
000455,Death rate for coronary artery bypass graft (CABG) patients,17.36,No Different
000455,Death rate for COPD patients,13.64,Better
000455,Death rate for heart failure patients,13.99,Better
000455,Death rate for heart attack patients,11.88,Worse
000456,Death rate for stroke patients,13.45,No Different
000456,Death rate for heart attack patients,14.82,No Different
000456,Death rate for heart failure patients,13.86,No Different
000456,Death rate for pneumonia patients,14.2,No Different
000457,Death rate for heart attack patients,10.7,No Different
000457,Death rate for heart failure patients,13.62,No Different
000457,Death rate for coronary artery bypass graft (CABG) patients,10.98,Better
000457,Death rate for COPD patients,14.76,No Different
000457,Death rate for stroke patients,14.11,No Different
000457,Death rate for pneumonia patients,16.22,Better
000458,Death rate for coronary artery bypass graft (CABG) patients,13.49,No Different
000458,Death rate for heart failure patients,15.27,No Different
000458,Death rate for heart attack patients,14.29,No Different
000458,Death rate for pneumonia patients,16.14,Better
000458,Death rate for stroke patients,16.99,No Different
000458,Death rate for COPD patients,16.46,No Different
000459,Death rate for coronary artery bypass graft (CABG) patients,19.77,No Different
000459,Death rate for heart failure patients,19.01,Better
000459,Death rate for stroke patients,17.07,No Different
000460,Death rate for COPD patients,14.95,No Different
000460,Death rate for heart attack patients,15.86,No Different
000460,Death rate for coronary artery bypass graft (CABG) patients,13.77,No Different
000460,Death rate for heart failure patients,16.92,No Different
000461,Death rate for stroke patients,20.4,Better
000461,Death rate for heart failure patients,18.79,No Different
000461,Death rate for heart attack patients,18.2,No Different
000461,Death rate for pneumonia patients,17.45,No Different
000461,Death rate for COPD patients,16.48,No Different
000462,Death rate for coronary artery bypass graft (CABG) patients,15.72,No Different
000462,Death rate for pneumonia patients,18.11,Better
000462,Death rate for stroke patients,14.35,No Different
000462,Death rate for COPD patients,13.18,No Different
000462,Death rate for heart failure patients,15.42,No Different
000462,Death rate for heart attack patients,14.25,No Different
000463,Death rate for coronary artery bypass graft (CABG) patients,14.48,No Different
000463,Death rate for COPD patients,12.5,No Different
000463,Death rate for stroke patients,14.14,No Different
000464,Death rate for COPD patients,10.11,No Different
000464,Death rate for heart attack patients,8.65,No Different
000464,Death rate for heart failure patients,6.75,No Different
000465,Death rate for coronary artery bypass graft (CABG) patients,14.81,Better
000465,Death rate for COPD patients,11.03,No Different
000465,Death rate for heart failure patients,12.13,No Different
000465,Death rate for stroke patients,10.06,Better
000466,Death rate for heart attack patients,15.91,No Different
000466,Death rate for COPD patients,17.99,Worse
000466,Death rate for stroke patients,15.38,No Different
000467,Death rate for stroke patients,16.86,No Different
000467,Death rate for coronary artery bypass graft (CABG) patients,10.54,Better
000467,Death rate for COPD patients,12.81,Better
000467,Death rate for heart attack patients,14.2,No Different
000467,Death rate for heart failure patients,12.18,Better
000468,Death rate for stroke patients,19.14,No Different
000468,Death rate for heart attack patients,18.67,No Different
000468,Death rate for COPD patients,19.94,Worse
000468,Death rate for heart failure patients,14.02,No Different
000469,Death rate for stroke patients,18.11,No Different
000469,Death rate for COPD patients,19.65,Worse
000469,Death rate for heart attack patients,17.95,No Different
000469,Death rate for coronary artery bypass graft (CABG) patients,13.34,No Different
000469,Death rate for pneumonia patients,17.15,Worse
000470,Death rate for heart attack patients,12.54,Better
000470,Death rate for coronary artery bypass graft (CABG) patients,10.3,No Different
000470,Death rate for heart failure patients,14.06,No Different
000470,Death rate for stroke patients,9.13,Worse
000470,Death rate for COPD patients,9.32,Worse
000471,Death rate for pneumonia patients,16.15,No Different
000471,Death rate for heart failure patients,20.33,No Different
000471,Death rate for stroke patients,17.71,Worse
000471,Death rate for coronary artery bypass graft (CABG) patients,19.08,Better
000471,Death rate for heart attack patients,18.72,No Different
000471,Death rate for COPD patients,15.21,No Different
000472,Death rate for COPD patients,19.34,Better
000472,Death rate for heart failure patients,13.48,No Different
000472,Death rate for coronary artery bypass graft (CABG) patients,17.34,No Different
000472,Death rate for heart attack patients,16.5,No Different
000472,Death rate for pneumonia patients,13.37,No Different
000473,Death rate for pneumonia patients,17.28,Better
000473,Death rate for coronary artery bypass graft (CABG) patients,19.01,No Different
000473,Death rate for heart failure patients,13.63,Better
000473,Death rate for heart attack patients,16.31,No Different
000474,Death rate for COPD patients,14.07,No Different
000474,Death rate for heart attack patients,11.47,No Different
000474,Death rate for heart failure patients,13.57,No Different
000474,Death rate for pneumonia patients,12.14,No Different
000474,Death rate for coronary artery bypass graft (CABG) patients,10.81,No Different
000474,Death rate for stroke patients,11.82,Better
000475,Death rate for heart failure patients,17.07,No Different
000475,Death rate for stroke patients,12.79,No Different
000475,Death rate for coronary artery bypass graft (CABG) patients,14.3,No Different
000475,Death rate for heart attack patients,14.09,No Different
000475,Death rate for COPD patients,14.99,No Different
000476,Death rate for stroke patients,16.25,No Different
000476,Death rate for heart attack patients,20.69,No Different
000476,Death rate for heart failure patients,19.24,No Different
000477,Death rate for COPD patients,14.87,Better
000477,Death rate for coronary artery bypass graft (CABG) patients,14.34,Worse
000477,Death rate for stroke patients,14.06,Better
000478,Death rate for stroke patients,12.74,No Different
000478,Death rate for coronary artery bypass graft (CABG) patients,7.01,No Different
000478,Death rate for COPD patients,18.7,No Different
000478,Death rate for pneumonia patients,7.49,No Different
000479,Death rate for COPD patients,11.65,No Different
000479,Death rate for pneumonia patients,10.36,No Different
000479,Death rate for stroke patients,8.38,Better
000480,Death rate for COPD patients,13.77,No Different
000480,Death rate for heart attack patients,11.91,No Different
000480,Death rate for stroke patients,16.47,Better
000481,Death rate for heart attack patients,10.09,Better
000481,Death rate for heart failure patients,9.6,No Different
000481,Death rate for stroke patients,7.72,No Different
000481,Death rate for coronary artery bypass graft (CABG) patients,7.61,No Different
000481,Death rate for pneumonia patients,8.14,No Different
000481,Death rate for COPD patients,5.18,No Different
000482,Death rate for heart failure patients,15.42,No Different
000482,Death rate for COPD patients,12.23,No Different
000482,Death rate for coronary artery bypass graft (CABG) patients,11.39,No Different
000482,Death rate for pneumonia patients,12.98,No Different
000482,Death rate for stroke patients,16.32,Better
000482,Death rate for heart attack patients,14.7,No Different
000483,Death rate for COPD patients,20.53,No Different
000483,Death rate for pneumonia patients,19.25,No Different
000483,Death rate for coronary artery bypass graft (CABG) patients,14.54,Better
000483,Death rate for heart failure patients,16.55,Better
000483,Death rate for stroke patients,16.66,No Different
000483,Death rate for heart attack patients,15.99,No Different
000484,Death rate for stroke patients,19.19,No Different
000484,Death rate for heart failure patients,22.3,No Different
000484,Death rate for COPD patients,19.83,No Different
000484,Death rate for heart attack patients,18.66,No Different
000484,Death rate for pneumonia patients,13.31,Better
000484,Death rate for coronary artery bypass graft (CABG) patients,20.79,Worse
000485,Death rate for heart attack patients,18.3,No Different
000485,Death rate for COPD patients,24.46,No Different
000485,Death rate for pneumonia patients,22.57,No Different
000486,Death rate for heart attack patients,12.91,No Different
000486,Death rate for coronary artery bypass graft (CABG) patients,12,No Different
000486,Death rate for pneumonia patients,13.3,Better
000486,Death rate for heart failure patients,13.5,No Different
000487,Death rate for coronary artery bypass graft (CABG) patients,17.62,No Different
000487,Death rate for COPD patients,19.07,No Different
000487,Death rate for pneumonia patients,14.75,No Different
000487,Death rate for stroke patients,17.1,No Different
000487,Death rate for heart attack patients,20.42,Better
000488,Death rate for stroke patients,25.15,No Different
000488,Death rate for pneumonia patients,15.74,No Different
000488,Death rate for heart attack patients,16.8,No Different
000489,Death rate for pneumonia patients,17.23,No Different
000489,Death rate for heart attack patients,14.92,No Different
000489,Death rate for coronary artery bypass graft (CABG) patients,13.48,No Different
000490,Death rate for heart failure patients,11.67,No Different
000490,Death rate for coronary artery bypass graft (CABG) patients,11.79,No Different
000490,Death rate for pneumonia patients,10.98,Worse
000490,Death rate for heart attack patients,8.68,No Different
000490,Death rate for stroke patients,11.18,Better
000490,Death rate for COPD patients,9.89,No Different
000491,Death rate for coronary artery bypass graft (CABG) patients,17.53,No Different
000491,Death rate for stroke patients,12.43,Better
000491,Death rate for heart failure patients,13.39,Better
000491,Death rate for pneumonia patients,15.46,No Different
000492,Death rate for COPD patients,20.01,Worse
000492,Death rate for heart failure patients,18.93,No Different
000492,Death rate for pneumonia patients,15.61,No Different
000492,Death rate for coronary artery bypass graft (CABG) patients,15.2,No Different
000492,Death rate for stroke patients,15.57,Worse
000492,Death rate for heart attack patients,14.79,No Different
000493,Death rate for stroke patients,12.31,No Different
000493,Death rate for heart attack patients,15.6,No Different
000493,Death rate for pneumonia patients,13.85,No Different
000494,Death rate for COPD patients,21.33,No Different
000494,Death rate for heart failure patients,19.77,Worse
000494,Death rate for stroke patients,18.83,No Different
000495,Death rate for heart attack patients,20.21,No Different
000495,Death rate for COPD patients,20.95,Better
000495,Death rate for stroke patients,21.88,Better
000495,Death rate for coronary artery bypass graft (CABG) patients,23.5,No Different
000495,Death rate for heart failure patients,21.9,No Different
000495,Death rate for pneumonia patients,19.88,Better
000496,Death rate for heart failure patients,21.19,No Different
000496,Death rate for stroke patients,25.09,Better
000496,Death rate for coronary artery bypass graft (CABG) patients,22.4,No Different
000496,Death rate for pneumonia patients,23.35,No Different
000496,Death rate for heart attack patients,20.74,Better
000497,Death rate for pneumonia patients,13.87,No Different
000497,Death rate for coronary artery bypass graft (CABG) patients,12.04,No Different
000497,Death rate for COPD patients,17.4,No Different
000498,Death rate for stroke patients,9.58,Worse
000498,Death rate for heart attack patients,9.43,Better
000498,Death rate for pneumonia patients,5.52,No Different
000498,Death rate for coronary artery bypass graft (CABG) patients,10.51,No Different
000498,Death rate for COPD patients,13.9,No Different
000499,Death rate for heart attack patients,17.51,Worse
000499,Death rate for COPD patients,16.66,Worse
000499,Death rate for pneumonia patients,15.93,No Different
000499,Death rate for heart failure patients,18.25,Better
000499,Death rate for coronary artery bypass graft (CABG) patients,17.44,No Different
000499,Death rate for stroke patients,15.1,No Different
000500,Death rate for pneumonia patients,7.82,Better
000500,Death rate for COPD patients,7.85,No Different
000500,Death rate for coronary artery bypass graft (CABG) patients,10.94,No Different
000500,Death rate for heart failure patients,9.14,No Different
