Facility ID,Measure Name,Score,Compared to National
000370,Readmission rate for heart failure patients,23.76,No Different
000370,Readmission rate for hip/knee replacement patients,23.18,Better
000370,Readmission rate for stroke patients,22.76,No Different
000370,Readmission rate for heart attack patients,22.89,No Different
000370,Readmission rate for pneumonia patients,21.01,No Different
000370,Readmission rate for COPD patients,21.91,No Different
000371,Readmission rate for heart failure patients,18.99,No Different
000371,Readmission rate for pneumonia patients,14.66,No Different
000371,Readmission rate for COPD patients,16.68,No Different
000371,Readmission rate for heart attack patients,16.36,No Different
000371,Readmission rate for stroke patients,18.14,No Different
000372,Readmission rate for stroke patients,15.74,No Different
000372,Readmission rate for heart failure patients,17.48,No Different
000372,Readmission rate for pneumonia patients,15.02,No Different
000372,Readmission rate for hip/knee replacement patients,17.47,No Different
000372,Readmission rate for COPD patients,17.77,No Different
000373,Readmission rate for heart failure patients,16.5,No Different
000373,Readmission rate for stroke patients,17.47,No Different
000373,Readmission rate for hip/knee replacement patients,14.46,No Different
000373,Readmission rate for COPD patients,17.51,No Different
000373,Readmission rate for heart attack patients,16.88,No Different
000374,Readmission rate for stroke patients,18.49,No Different
000374,Readmission rate for COPD patients,20.48,No Different
000374,Readmission rate for heart failure patients,17.01,No Different
000375,Readmission rate for pneumonia patients,20.67,No Different
000375,Readmission rate for stroke patients,19.47,Worse
000375,Readmission rate for heart attack patients,16.96,No Different
000376,Readmission rate for pneumonia patients,18.28,No Different
000376,Readmission rate for heart attack patients,18.1,No Different
000376,Readmission rate for stroke patients,14.56,No Different
000376,Readmission rate for hip/knee replacement patients,14.7,No Different
000376,Readmission rate for heart failure patients,19.28,Better
000376,Readmission rate for COPD patients,20.35,No Different
000377,Readmission rate for COPD patients,17.18,No Different
000377,Readmission rate for heart attack patients,23.76,No Different
000377,Readmission rate for hip/knee replacement patients,13.21,No Different
000378,Readmission rate for heart attack patients,13.37,No Different
000378,Readmission rate for COPD patients,12,No Different
000378,Readmission rate for stroke patients,9.12,Better
000378,Readmission rate for heart failure patients,14.05,No Different
000378,Readmission rate for hip/knee replacement patients,12.88,No Different
000379,Readmission rate for heart failure patients,19.89,No Different
000379,Readmission rate for COPD patients,17.05,No Different
000379,Readmission rate for hip/knee replacement patients,21.05,Better
000379,Readmission rate for heart attack patients,21.17,No Different
000380,Readmission rate for stroke patients,10.83,No Different
000380,Readmission rate for hip/knee replacement patients,8.49,No Different
000380,Readmission rate for COPD patients,12.88,Worse
000381,Readmission rate for pneumonia patients,18.53,No Different
000381,Readmission rate for hip/knee replacement patients,15.06,No Different
000381,Readmission rate for stroke patients,16.72,No Different
000382,Readmission rate for stroke patients,14.48,No Different
000382,Readmission rate for pneumonia patients,16.11,Worse
000382,Readmission rate for COPD patients,11.9,Worse
000382,Readmission rate for hip/knee replacement patients,12.41,No Different
000382,Readmission rate for heart failure patients,15.1,No Different
000382,Readmission rate for heart attack patients,12.29,No Different
000383,Readmission rate for stroke patients,8,No Different
000383,Readmission rate for pneumonia patients,10.09,No Different
000383,Readmission rate for hip/knee replacement patients,12.86,No Different
000383,Readmission rate for heart failure patients,9.92,No Different
000383,Readmission rate for COPD patients,12.63,No Different
000384,Readmission rate for heart failure patients,21.55,No Different
000384,Readmission rate for COPD patients,16.15,No Different
000384,Readmission rate for heart attack patients,23.39,Better
000384,Readmission rate for pneumonia patients,21.18,No Different
000384,Readmission rate for hip/knee replacement patients,21.84,No Different
000384,Readmission rate for stroke patients,22.02,No Different
000385,Readmission rate for heart failure patients,22.41,No Different
000385,Readmission rate for stroke patients,20.52,No Different
000385,Readmission rate for hip/knee replacement patients,17.82,No Different
000385,Readmission rate for COPD patients,19.69,No Different
000386,Readmission rate for hip/knee replacement patients,15.28,No Different
000386,Readmission rate for COPD patients,13.76,Better
000386,Readmission rate for heart attack patients,15.06,No Different
000386,Readmission rate for heart failure patients,18.42,Better
000386,Readmission rate for stroke patients,17.22,No Different
000387,Readmission rate for COPD patients,12.76,No Different
000387,Readmission rate for stroke patients,10.41,No Different
000387,Readmission rate for pneumonia patients,14.24,No Different
000387,Readmission rate for heart attack patients,11.22,No Different
000387,Readmission rate for hip/knee replacement patients,11.96,No Different
000388,Readmission rate for pneumonia patients,11.76,Better
000388,Readmission rate for stroke patients,18.28,No Different
000388,Readmission rate for heart attack patients,16.15,No Different
000388,Readmission rate for COPD patients,17.5,Better
000388,Readmission rate for hip/knee replacement patients,17.76,No Different
000389,Readmission rate for COPD patients,18.34,No Different
000389,Readmission rate for heart attack patients,21.59,Better
000389,Readmission rate for stroke patients,15.8,No Different
000389,Readmission rate for heart failure patients,15.49,Better
000389,Readmission rate for hip/knee replacement patients,17.89,No Different
000389,Readmission rate for pneumonia patients,18.13,No Different
000390,Readmission rate for stroke patients,10.04,Worse
000390,Readmission rate for hip/knee replacement patients,9.52,Better
000390,Readmission rate for heart failure patients,8,No Different
000390,Readmission rate for COPD patients,13.46,Worse
000390,Readmission rate for heart attack patients,10.21,No Different
000390,Readmission rate for pneumonia patients,8,No Different
000391,Readmission rate for heart failure patients,21.26,Worse
000391,Readmission rate for stroke patients,19.44,No Different
000391,Readmission rate for COPD patients,22.71,No Different
000391,Readmission rate for heart attack patients,17.69,No Different
000392,Readmission rate for heart attack patients,12.61,No Different
000392,Readmission rate for heart failure patients,10.86,No Different
000392,Readmission rate for pneumonia patients,11.71,Better
000392,Readmission rate for COPD patients,12.16,Better
000392,Readmission rate for stroke patients,8.38,No Different
000392,Readmission rate for hip/knee replacement patients,12.54,No Different
000393,Readmission rate for stroke patients,16.25,No Different
000393,Readmission rate for heart failure patients,14.59,No Different
000393,Readmission rate for pneumonia patients,16.85,No Different
000393,Readmission rate for heart attack patients,9.87,No Different
000393,Readmission rate for hip/knee replacement patients,13.95,No Different
000393,Readmission rate for COPD patients,14.23,No Different
000394,Readmission rate for heart failure patients,19.34,No Different
000394,Readmission rate for pneumonia patients,19.97,Worse
000394,Readmission rate for COPD patients,16.5,Better
000394,Readmission rate for heart attack patients,20.9,Better
000394,Readmission rate for stroke patients,20.82,No Different
000395,Readmission rate for heart attack patients,21.51,No Different
000395,Readmission rate for COPD patients,14.64,Better
000395,Readmission rate for pneumonia patients,16.18,No Different
000395,Readmission rate for heart failure patients,15.88,No Different
000396,Readmission rate for COPD patients,15.72,No Different
000396,Readmission rate for stroke patients,16.34,No Different
000396,Readmission rate for pneumonia patients,17.31,Better
000397,Readmission rate for hip/knee replacement patients,19.4,No Different
000397,Readmission rate for COPD patients,16.93,No Different
000397,Readmission rate for stroke patients,18.28,No Different
000398,Readmission rate for heart attack patients,18.76,No Different
000398,Readmission rate for heart failure patients,18.79,No Different
000398,Readmission rate for hip/knee replacement patients,22.39,No Different
000398,Readmission rate for pneumonia patients,15.79,No Different
000398,Readmission rate for COPD patients,22.21,No Different
000399,Readmission rate for stroke patients,19.78,Better
000399,Readmission rate for heart attack patients,17.78,No Different
000399,Readmission rate for hip/knee replacement patients,16.08,Better
000399,Readmission rate for heart failure patients,12.32,No Different
000399,Readmission rate for COPD patients,18.2,Better
000399,Readmission rate for pneumonia patients,17.15,No Different
000400,Readmission rate for heart failure patients,19.85,No Different
000400,Readmission rate for COPD patients,16.02,Worse
000400,Readmission rate for stroke patients,18.02,No Different
000400,Readmission rate for pneumonia patients,17.52,Worse
000400,Readmission rate for hip/knee replacement patients,16.44,No Different
000401,Readmission rate for COPD patients,16.49,No Different
000401,Readmission rate for pneumonia patients,21.02,No Different
000401,Readmission rate for hip/knee replacement patients,19.48,No Different
000402,Readmission rate for stroke patients,12.98,Worse
000402,Readmission rate for heart failure patients,11.91,Better
000402,Readmission rate for COPD patients,16.65,No Different
000403,Readmission rate for hip/knee replacement patients,15.24,No Different
000403,Readmission rate for stroke patients,16.3,No Different
000403,Readmission rate for pneumonia patients,19.6,No Different
000403,Readmission rate for COPD patients,16.19,No Different
000403,Readmission rate for heart attack patients,17.62,No Different
000404,Readmission rate for heart attack patients,13.51,No Different
000404,Readmission rate for pneumonia patients,10.63,No Different
000404,Readmission rate for heart failure patients,8.7,No Different
000405,Readmission rate for COPD patients,12.64,No Different
000405,Readmission rate for heart attack patients,16.19,No Different
000405,Readmission rate for heart failure patients,12.84,No Different
000405,Readmission rate for pneumonia patients,9.2,No Different
000406,Readmission rate for COPD patients,17.67,Better
000406,Readmission rate for pneumonia patients,16.45,No Different
000406,Readmission rate for stroke patients,14.81,Better
000406,Readmission rate for heart failure patients,17.24,No Different
000406,Readmission rate for heart attack patients,12.14,No Different
000407,Readmission rate for COPD patients,19.86,No Different
000407,Readmission rate for heart failure patients,16.39,No Different
000407,Readmission rate for hip/knee replacement patients,20.51,No Different
000407,Readmission rate for stroke patients,17.57,No Different
000407,Readmission rate for pneumonia patients,20.61,No Different
000407,Readmission rate for heart attack patients,19.22,No Different
000408,Readmission rate for heart failure patients,16.88,No Different
000408,Readmission rate for heart attack patients,18.34,No Different
000408,Readmission rate for pneumonia patients,16.75,No Different
000408,Readmission rate for COPD patients,18.5,Better
000408,Readmission rate for hip/knee replacement patients,15.95,No Different
000408,Readmission rate for stroke patients,13.41,Better
000409,Readmission rate for hip/knee replacement patients,18.47,No Different
000409,Readmission rate for heart failure patients,19.75,Worse
000409,Readmission rate for stroke patients,16.87,No Different
000410,Readmission rate for stroke patients,17.4,No Different
000410,Readmission rate for pneumonia patients,18.25,No Different
000410,Readmission rate for hip/knee replacement patients,15.34,No Different
000411,Readmission rate for COPD patients,9.42,No Different
000411,Readmission rate for hip/knee replacement patients,8,Better
000411,Readmission rate for stroke patients,8,Better
000411,Readmission rate for heart failure patients,13.13,No Different
000411,Readmission rate for heart attack patients,8,Worse
000411,Readmission rate for pneumonia patients,8,No Different
000412,Readmission rate for stroke patients,17.48,Better
000412,Readmission rate for hip/knee replacement patients,10.99,No Different
000412,Readmission rate for heart attack patients,10.43,No Different
000413,Readmission rate for stroke patients,16.58,No Different
000413,Readmission rate for heart attack patients,13.46,No Different
000413,Readmission rate for pneumonia patients,13.19,Better
000413,Readmission rate for hip/knee replacement patients,13.09,No Different
000413,Readmission rate for COPD patients,17.79,No Different
000413,Readmission rate for heart failure patients,13.33,Worse
000414,Readmission rate for pneumonia patients,13.41,No Different
000414,Readmission rate for heart attack patients,16.35,Worse
000414,Readmission rate for COPD patients,15.23,No Different
000415,Readmission rate for heart attack patients,19.08,No Different
000415,Readmission rate for stroke patients,18.89,No Different
000415,Readmission rate for heart failure patients,18.76,No Different
000415,Readmission rate for pneumonia patients,18.72,No Different
000415,Readmission rate for COPD patients,17.57,No Different
000416,Readmission rate for COPD patients,22.05,No Different
000416,Readmission rate for hip/knee replacement patients,13.04,No Different
000416,Readmission rate for pneumonia patients,19.45,Better
000416,Readmission rate for heart attack patients,17.73,No Different
000416,Readmission rate for stroke patients,18.26,No Different
000417,Readmission rate for stroke patients,18.36,Better
000417,Readmission rate for heart failure patients,16.36,No Different
000417,Readmission rate for heart attack patients,17.04,No Different
000417,Readmission rate for pneumonia patients,16.46,No Different
000417,Readmission rate for COPD patients,14.24,No Different
000418,Readmission rate for heart failure patients,21.54,No Different
000418,Readmission rate for stroke patients,20.77,No Different
000418,Readmission rate for COPD patients,19.33,No Different
000418,Readmission rate for hip/knee replacement patients,24.17,No Different
000418,Readmission rate for heart attack patients,17.69,No Different
000419,Readmission rate for heart failure patients,14.24,No Different
000419,Readmission rate for stroke patients,12.41,No Different
000419,Readmission rate for COPD patients,12.92,No Different
000419,Readmission rate for pneumonia patients,14.41,No Different
000420,Readmission rate for stroke patients,18.72,No Different
000420,Readmission rate for heart failure patients,18.51,Better
000420,Readmission rate for COPD patients,20.66,No Different
000420,Readmission rate for hip/knee replacement patients,22.63,Better
000421,Readmission rate for stroke patients,17.99,No Different
000421,Readmission rate for heart attack patients,13.92,No Different
000421,Readmission rate for pneumonia patients,13.36,Worse
000422,Readmission rate for pneumonia patients,16.38,No Different
000422,Readmission rate for heart failure patients,17.46,Worse
000422,Readmission rate for heart attack patients,14.3,No Different
000423,Readmission rate for pneumonia patients,21.53,No Different
000423,Readmission rate for heart attack patients,18.94,No Different
000423,Readmission rate for COPD patients,19.93,No Different
000423,Readmission rate for heart failure patients,18.62,No Different
000423,Readmission rate for stroke patients,16.03,Better
000424,Readmission rate for hip/knee replacement patients,11.17,No Different
000424,Readmission rate for heart failure patients,11.67,Better
000424,Readmission rate for stroke patients,13.15,No Different
000424,Readmission rate for COPD patients,11.59,Better
000424,Readmission rate for pneumonia patients,12.48,No Different
000425,Readmission rate for pneumonia patients,9.85,Better
000425,Readmission rate for hip/knee replacement patients,14.08,No Different
000425,Readmission rate for heart attack patients,10.46,No Different
000426,Readmission rate for heart attack patients,14.84,Worse
000426,Readmission rate for COPD patients,17.74,Better
000426,Readmission rate for hip/knee replacement patients,16.37,No Different
000426,Readmission rate for heart failure patients,12.18,Better
000427,Readmission rate for COPD patients,10.25,Better
000427,Readmission rate for stroke patients,13.15,No Different
000427,Readmission rate for heart failure patients,11.23,Better
000427,Readmission rate for pneumonia patients,12.89,No Different
000427,Readmission rate for hip/knee replacement patients,13.08,Better
000428,Readmission rate for COPD patients,22.35,No Different
000428,Readmission rate for stroke patients,19.2,No Different
000428,Readmission rate for pneumonia patients,16.41,No Different
000428,Readmission rate for heart attack patients,21.07,No Different
000428,Readmission rate for heart failure patients,20.22,No Different
000428,Readmission rate for hip/knee replacement patients,18.61,No Different
000429,Readmission rate for stroke patients,14.96,Better
000429,Readmission rate for heart attack patients,18.33,Better
000429,Readmission rate for hip/knee replacement patients,17.72,No Different
000430,Readmission rate for hip/knee replacement patients,21.34,Better
000430,Readmission rate for pneumonia patients,25.41,No Different
000430,Readmission rate for stroke patients,18.9,No Different
000430,Readmission rate for COPD patients,24.9,Worse
000431,Readmission rate for stroke patients,15.66,No Different
000431,Readmission rate for pneumonia patients,14.21,Better
000431,Readmission rate for hip/knee replacement patients,13.04,No Different
000431,Readmission rate for heart attack patients,13.62,Better
000432,Readmission rate for heart attack patients,16.28,No Different
000432,Readmission rate for pneumonia patients,12.62,No Different
000432,Readmission rate for hip/knee replacement patients,17.33,No Different
000432,Readmission rate for stroke patients,21.34,Better
000433,Readmission rate for heart failure patients,16.75,No Different
000433,Readmission rate for heart attack patients,17.49,Better
000433,Readmission rate for pneumonia patients,18.37,No Different
000433,Readmission rate for stroke patients,17.68,Better
000434,Readmission rate for heart attack patients,21.04,No Different
000434,Readmission rate for stroke patients,18.81,Worse
000434,Readmission rate for COPD patients,21.8,No Different
000435,Readmission rate for hip/knee replacement patients,18.58,Better
000435,Readmission rate for stroke patients,18.35,No Different
000435,Readmission rate for heart failure patients,19.08,No Different
000435,Readmission rate for pneumonia patients,19.39,Better
000436,Readmission rate for heart failure patients,11.17,Worse
000436,Readmission rate for hip/knee replacement patients,8,No Different
000436,Readmission rate for COPD patients,11.46,Better
000437,Readmission rate for heart failure patients,19.07,Worse
000437,Readmission rate for COPD patients,17.88,Worse
000437,Readmission rate for heart attack patients,14.97,Worse
000437,Readmission rate for stroke patients,15.3,Better
000438,Readmission rate for heart attack patients,19.43,No Different
000438,Readmission rate for COPD patients,20.81,Better
000438,Readmission rate for heart failure patients,24.88,No Different
000438,Readmission rate for pneumonia patients,21.74,No Different
000438,Readmission rate for stroke patients,19.2,No Different
000439,Readmission rate for pneumonia patients,12.9,Better
000439,Readmission rate for hip/knee replacement patients,12.82,No Different
000439,Readmission rate for COPD patients,13.98,No Different
000439,Readmission rate for heart attack patients,9.96,No Different
000439,Readmission rate for heart failure patients,8.22,No Different
000439,Readmission rate for stroke patients,11.75,No Different
000440,Readmission rate for COPD patients,21.13,Better
000440,Readmission rate for heart attack patients,20,Better
000440,Readmission rate for heart failure patients,23.48,Better
000440,Readmission rate for stroke patients,19.85,No Different
000440,Readmission rate for pneumonia patients,21.47,No Different
000441,Readmission rate for hip/knee replacement patients,11.26,No Different
000441,Readmission rate for pneumonia patients,10.39,No Different
000441,Readmission rate for heart failure patients,11.15,Worse
000441,Readmission rate for heart attack patients,13.73,No Different
000442,Readmission rate for heart failure patients,15.35,No Different
000442,Readmission rate for heart attack patients,14.35,No Different
000442,Readmission rate for COPD patients,18.67,Better
000443,Readmission rate for stroke patients,20.8,No Different
000443,Readmission rate for hip/knee replacement patients,17.66,No Different
000443,Readmission rate for COPD patients,16.75,No Different
000443,Readmission rate for pneumonia patients,19.14,No Different
000443,Readmission rate for heart failure patients,21.95,No Different
000444,Readmission rate for heart attack patients,14.91,No Different
000444,Readmission rate for hip/knee replacement patients,19.79,Better
000444,Readmission rate for COPD patients,18.3,Worse
000444,Readmission rate for heart failure patients,16.8,No Different
000445,Readmission rate for stroke patients,15.12,Worse
000445,Readmission rate for heart attack patients,14.33,No Different
000445,Readmission rate for hip/knee replacement patients,14.91,No Different
000445,Readmission rate for COPD patients,10.61,Better
000445,Readmission rate for heart failure patients,12.75,No Different
000446,Readmission rate for COPD patients,19.47,No Different
000446,Readmission rate for stroke patients,21.17,Worse
000446,Readmission rate for heart attack patients,18.77,No Different
000447,Readmission rate for heart attack patients,11.37,No Different
000447,Readmission rate for pneumonia patients,13.88,No Different
000447,Readmission rate for stroke patients,12.53,Better
000447,Readmission rate for hip/knee replacement patients,9.62,No Different
000447,Readmission rate for COPD patients,15.16,No Different
000447,Readmission rate for heart failure patients,12.38,No Different
000448,Readmission rate for hip/knee replacement patients,15.51,No Different
000448,Readmission rate for heart failure patients,17.68,No Different
000448,Readmission rate for COPD patients,19.37,No Different
000448,Readmission rate for pneumonia patients,18.24,No Different
000448,Readmission rate for heart attack patients,20.12,No Different
000449,Readmission rate for pneumonia patients,15.17,Better
000449,Readmission rate for COPD patients,15.81,No Different
000449,Readmission rate for heart attack patients,15.25,No Different
000450,Readmission rate for heart attack patients,11.68,No Different
000450,Readmission rate for stroke patients,18.41,No Different
000450,Readmission rate for heart failure patients,13.4,Worse
000450,Readmission rate for hip/knee replacement patients,18.87,No Different
000450,Readmission rate for pneumonia patients,13.81,Better
000451,Readmission rate for COPD patients,14.02,No Different
000451,Readmission rate for hip/knee replacement patients,18.31,No Different
000451,Readmission rate for heart failure patients,15.77,No Different
000452,Readmission rate for stroke patients,14.72,No Different
000452,Readmission rate for heart attack patients,14.87,No Different
000452,Readmission rate for COPD patients,16.1,No Different
000453,Readmission rate for hip/knee replacement patients,21.44,No Different
000453,Readmission rate for pneumonia patients,17.45,No Different
000453,Readmission rate for heart failure patients,23.11,Worse
000454,Readmission rate for heart attack patients,13.54,No Different
000454,Readmission rate for stroke patients,13.42,Better
000454,Readmission rate for pneumonia patients,16.43,No Different
000455,Readmission rate for stroke patients,14.97,No Different
000455,Readmission rate for hip/knee replacement patients,14.18,Better
000455,Readmission rate for pneumonia patients,17.67,Better
000455,Readmission rate for heart failure patients,16.66,No Different
000455,Readmission rate for COPD patients,14.42,No Different
000456,Readmission rate for heart attack patients,21.34,No Different
000456,Readmission rate for pneumonia patients,17.99,Worse
000456,Readmission rate for stroke patients,19.9,Better
000456,Readmission rate for COPD patients,16.4,Worse
000457,Readmission rate for stroke patients,23.52,No Different
000457,Readmission rate for pneumonia patients,20.52,No Different
000457,Readmission rate for COPD patients,21.46,No Different
000458,Readmission rate for COPD patients,13.6,No Different
000458,Readmission rate for heart failure patients,10.6,Better
000458,Readmission rate for hip/knee replacement patients,10.5,No Different
000459,Readmission rate for heart failure patients,20.02,Better
000459,Readmission rate for stroke patients,13.74,No Different
000459,Readmission rate for hip/knee replacement patients,14.86,No Different
000459,Readmission rate for pneumonia patients,14.72,No Different
000460,Readmission rate for COPD patients,19.3,No Different
000460,Readmission rate for heart failure patients,21.53,No Different
000460,Readmission rate for heart attack patients,19.21,No Different
000461,Readmission rate for heart failure patients,14.37,No Different
000461,Readmission rate for COPD patients,12.59,Better
000461,Readmission rate for heart attack patients,15.84,No Different
000461,Readmission rate for hip/knee replacement patients,16.23,No Different
000462,Readmission rate for heart attack patients,8,No Different
000462,Readmission rate for stroke patients,13.47,No Different
000462,Readmission rate for heart failure patients,12.13,No Different
000462,Readmission rate for pneumonia patients,10.42,No Different
000463,Readmission rate for COPD patients,17.08,No Different
000463,Readmission rate for pneumonia patients,15.46,Worse
000463,Readmission rate for heart attack patients,17.88,No Different
000463,Readmission rate for hip/knee replacement patients,21.3,No Different
000464,Readmission rate for pneumonia patients,10.89,Worse
000464,Readmission rate for stroke patients,13.31,No Different
000464,Readmission rate for hip/knee replacement patients,9.35,No Different
000464,Readmission rate for heart attack patients,8,Better
000464,Readmission rate for heart failure patients,9.5,Better
000465,Readmission rate for COPD patients,21.16,Worse
000465,Readmission rate for hip/knee replacement patients,17.19,Worse
000465,Readmission rate for stroke patients,16.88,No Different
000465,Readmission rate for heart attack patients,20.03,Better
000466,Readmission rate for pneumonia patients,20.24,No Different
000466,Readmission rate for heart failure patients,15,No Different
000466,Readmission rate for stroke patients,18.89,Better
000466,Readmission rate for hip/knee replacement patients,15.81,No Different
000466,Readmission rate for heart attack patients,18.7,No Different
000467,Readmission rate for COPD patients,14.34,No Different
000467,Readmission rate for stroke patients,11.04,No Different
000467,Readmission rate for heart attack patients,11.77,Worse
000467,Readmission rate for hip/knee replacement patients,14.37,No Different
000467,Readmission rate for heart failure patients,14,No Different
000468,Readmission rate for stroke patients,21.59,No Different
000468,Readmission rate for heart failure patients,15.74,No Different
000468,Readmission rate for pneumonia patients,15.35,No Different
000468,Readmission rate for COPD patients,20.38,No Different
000468,Readmission rate for hip/knee replacement patients,16.18,No Different
000468,Readmission rate for heart attack patients,24.12,No Different
000469,Readmission rate for heart attack patients,16.71,No Different
000469,Readmission rate for COPD patients,14.91,No Different
000469,Readmission rate for stroke patients,13.97,Worse
000469,Readmission rate for heart failure patients,20.15,No Different
000469,Readmission rate for pneumonia patients,17.02,No Different
000469,Readmission rate for hip/knee replacement patients,17.04,Worse
000470,Readmission rate for heart failure patients,18.03,No Different
000470,Readmission rate for pneumonia patients,18.23,No Different
000470,Readmission rate for hip/knee replacement patients,16.97,No Different
000470,Readmission rate for stroke patients,17.22,Worse
000470,Readmission rate for heart attack patients,17.19,Better
000471,Readmission rate for heart failure patients,10.37,Better
000471,Readmission rate for pneumonia patients,8,Worse
000471,Readmission rate for hip/knee replacement patients,12.78,No Different
000471,Readmission rate for COPD patients,8,No Different
000471,Readmission rate for stroke patients,8.75,Worse
000472,Readmission rate for hip/knee replacement patients,22.62,Better
000472,Readmission rate for heart failure patients,18.36,No Different
000472,Readmission rate for stroke patients,20.46,Better
000472,Readmission rate for COPD patients,21.26,No Different
000473,Readmission rate for pneumonia patients,16.35,No Different
000473,Readmission rate for COPD patients,13.49,No Different
000473,Readmission rate for heart failure patients,10.55,No Different
000473,Readmission rate for stroke patients,12.78,No Different
000473,Readmission rate for heart attack patients,11.37,Better
000474,Readmission rate for stroke patients,13.9,No Different
000474,Readmission rate for heart failure patients,11.39,Better
000474,Readmission rate for COPD patients,11.31,No Different
000474,Readmission rate for heart attack patients,15.98,No Different
000474,Readmission rate for pneumonia patients,14.53,No Different
000474,Readmission rate for hip/knee replacement patients,11.53,No Different
000475,Readmission rate for pneumonia patients,18.29,No Different
000475,Readmission rate for heart attack patients,17.32,No Different
000475,Readmission rate for stroke patients,18.07,No Different
000475,Readmission rate for COPD patients,15.3,No Different
000475,Readmission rate for heart failure patients,14.86,No Different
000476,Readmission rate for pneumonia patients,13.66,No Different
000476,Readmission rate for heart failure patients,14,No Different
000476,Readmission rate for stroke patients,15.54,No Different
000477,Readmission rate for pneumonia patients,14.23,Worse
000477,Readmission rate for stroke patients,15.87,No Different
000477,Readmission rate for heart attack patients,11.89,Better
000477,Readmission rate for COPD patients,17.6,No Different
000478,Readmission rate for heart attack patients,8,Better
000478,Readmission rate for stroke patients,14.28,Worse
000478,Readmission rate for pneumonia patients,11.09,Better
000479,Readmission rate for heart failure patients,19.36,No Different
000479,Readmission rate for pneumonia patients,15.63,Better
000479,Readmission rate for heart attack patients,16.44,No Different
000479,Readmission rate for hip/knee replacement patients,16.29,Better
000479,Readmission rate for stroke patients,17.26,No Different
000479,Readmission rate for COPD patients,17.82,No Different
000480,Readmission rate for hip/knee replacement patients,14.42,No Different
000480,Readmission rate for pneumonia patients,14.82,Better
000480,Readmission rate for COPD patients,15.83,No Different
000481,Readmission rate for COPD patients,16.48,No Different
000481,Readmission rate for hip/knee replacement patients,18.49,No Different
000481,Readmission rate for heart attack patients,19.26,Better
000481,Readmission rate for pneumonia patients,15.73,Better
000482,Readmission rate for COPD patients,12.06,No Different
000482,Readmission rate for heart attack patients,13.57,Better
000482,Readmission rate for hip/knee replacement patients,8.44,No Different
000483,Readmission rate for heart failure patients,17.44,No Different
000483,Readmission rate for pneumonia patients,16.69,No Different
000483,Readmission rate for stroke patients,17.32,No Different
000484,Readmission rate for stroke patients,13.7,Better
000484,Readmission rate for hip/knee replacement patients,16.47,No Different
000484,Readmission rate for heart attack patients,15.27,No Different
000484,Readmission rate for pneumonia patients,18.76,No Different
000485,Readmission rate for heart failure patients,17.72,No Different
000485,Readmission rate for stroke patients,15.35,No Different
000485,Readmission rate for hip/knee replacement patients,14,No Different
000485,Readmission rate for COPD patients,12.89,No Different
000485,Readmission rate for heart attack patients,14.47,No Different
000486,Readmission rate for pneumonia patients,10.77,No Different
000486,Readmission rate for heart failure patients,12.89,No Different
000486,Readmission rate for hip/knee replacement patients,10.25,No Different
000486,Readmission rate for stroke patients,13.09,No Different
000486,Readmission rate for heart attack patients,10.22,No Different
000487,Readmission rate for heart attack patients,12.71,No Different
000487,Readmission rate for COPD patients,18.54,No Different
000487,Readmission rate for hip/knee replacement patients,14.48,No Different
000487,Readmission rate for stroke patients,14.69,No Different
000487,Readmission rate for pneumonia patients,12.29,No Different
000487,Readmission rate for heart failure patients,17.39,No Different
000488,Readmission rate for heart failure patients,21.04,No Different
000488,Readmission rate for pneumonia patients,19.23,No Different
000488,Readmission rate for stroke patients,20.08,No Different
000488,Readmission rate for heart attack patients,22.12,No Different
000488,Readmission rate for COPD patients,18.27,No Different
000488,Readmission rate for hip/knee replacement patients,20.4,Better
000489,Readmission rate for heart failure patients,16.61,No Different
000489,Readmission rate for pneumonia patients,19.12,Better
000489,Readmission rate for heart attack patients,17.48,Worse
000489,Readmission rate for hip/knee replacement patients,18.29,No Different
000490,Readmission rate for hip/knee replacement patients,11.77,No Different
000490,Readmission rate for pneumonia patients,15.14,No Different
000490,Readmission rate for heart failure patients,15.38,Better
000491,Readmission rate for pneumonia patients,18.71,No Different
000491,Readmission rate for heart failure patients,23.25,No Different
000491,Readmission rate for hip/knee replacement patients,20.2,Better
000491,Readmission rate for stroke patients,19.83,No Different
000492,Readmission rate for stroke patients,12.35,No Different
000492,Readmission rate for heart attack patients,12.33,No Different
000492,Readmission rate for heart failure patients,16.73,No Different
000492,Readmission rate for hip/knee replacement patients,12.02,Better
000493,Readmission rate for hip/knee replacement patients,22,No Different
000493,Readmission rate for COPD patients,20.31,Better
000493,Readmission rate for pneumonia patients,19.07,No Different
000493,Readmission rate for heart attack patients,23.1,No Different
000494,Readmission rate for pneumonia patients,13.26,No Different
000494,Readmission rate for COPD patients,12.53,No Different
000494,Readmission rate for stroke patients,13.82,No Different
000494,Readmission rate for heart attack patients,16.87,No Different
000494,Readmission rate for heart failure patients,16.05,Better
000494,Readmission rate for hip/knee replacement patients,10.56,No Different
000495,Readmission rate for pneumonia patients,22.53,No Different
000495,Readmission rate for heart failure patients,16.86,No Different
000495,Readmission rate for hip/knee replacement patients,19.83,No Different
000496,Readmission rate for hip/knee replacement patients,13.4,Better
000496,Readmission rate for pneumonia patients,14.83,No Different
000496,Readmission rate for COPD patients,13.02,No Different
000496,Readmission rate for stroke patients,11.9,Better
000497,Readmission rate for stroke patients,18.12,No Different
