Facility ID,Measure Name,Score,Compared to National
000289,Surgical site infections (SSI) - Abdominal hysterectomy,0.723,No Different
000290,Clostridium difficile (C.diff) infections,1.2,No Different
000290,Methicillin-resistant Staphylococcus aureus (MRSA),1.038,No Different
000290,Surgical site infections (SSI) - Abdominal hysterectomy,0.879,No Different
000291,Catheter-associated urinary tract infections (CAUTI),0.526,No Different
000291,Surgical site infections (SSI) - Colon surgery,0.635,No Different
000291,Central line-associated bloodstream infections (CLABSI),0.28,No Different
000292,Surgical site infections (SSI) - Colon surgery,0.852,No Different
000292,Catheter-associated urinary tract infections (CAUTI),0.104,No Different
000292,Central line-associated bloodstream infections (CLABSI),0.429,Worse
000292,Clostridium difficile (C.diff) infections,0.134,No Different
000292,Methicillin-resistant Staphylococcus aureus (MRSA),0.782,No Different
000293,Methicillin-resistant Staphylococcus aureus (MRSA),0.659,Better
000293,Surgical site infections (SSI) - Abdominal hysterectomy,0.584,Worse
000293,Central line-associated bloodstream infections (CLABSI),0.847,No Different
000293,Clostridium difficile (C.diff) infections,0.74,No Different
000294,Methicillin-resistant Staphylococcus aureus (MRSA),0.72,No Different
000294,Surgical site infections (SSI) - Colon surgery,0.762,No Different
000294,Clostridium difficile (C.diff) infections,1.278,No Different
000294,Surgical site infections (SSI) - Abdominal hysterectomy,0.838,No Different
000294,Catheter-associated urinary tract infections (CAUTI),1.03,No Different
000295,Methicillin-resistant Staphylococcus aureus (MRSA),1.228,No Different
000295,Clostridium difficile (C.diff) infections,1.004,No Different
000295,Catheter-associated urinary tract infections (CAUTI),0.839,No Different
000296,Methicillin-resistant Staphylococcus aureus (MRSA),1.268,No Different
000296,Central line-associated bloodstream infections (CLABSI),1.191,Better
000296,Surgical site infections (SSI) - Abdominal hysterectomy,1.081,No Different
000296,Catheter-associated urinary tract infections (CAUTI),0.877,No Different
000296,Clostridium difficile (C.diff) infections,0.686,No Different
000296,Surgical site infections (SSI) - Colon surgery,0.964,No Different
000297,Surgical site infections (SSI) - Colon surgery,1.597,No Different
000297,Methicillin-resistant Staphylococcus aureus (MRSA),1.35,No Different
000297,Catheter-associated urinary tract infections (CAUTI),1.368,No Different
000297,Central line-associated bloodstream infections (CLABSI),1.285,No Different
000298,Central line-associated bloodstream infections (CLABSI),0.379,Better
000298,Surgical site infections (SSI) - Colon surgery,0.1,Better
000298,Methicillin-resistant Staphylococcus aureus (MRSA),0.1,Worse
000298,Catheter-associated urinary tract infections (CAUTI),0.146,Better
000299,Catheter-associated urinary tract infections (CAUTI),0.871,No Different
000299,Central line-associated bloodstream infections (CLABSI),0.86,Better
000299,Surgical site infections (SSI) - Colon surgery,1.233,No Different
000299,Methicillin-resistant Staphylococcus aureus (MRSA),1.147,No Different
000299,Surgical site infections (SSI) - Abdominal hysterectomy,0.614,No Different
000300,Catheter-associated urinary tract infections (CAUTI),0.726,No Different
000300,Central line-associated bloodstream infections (CLABSI),0.67,Worse
000300,Surgical site infections (SSI) - Abdominal hysterectomy,0.918,No Different
000301,Methicillin-resistant Staphylococcus aureus (MRSA),1.594,No Different
000301,Central line-associated bloodstream infections (CLABSI),1.489,No Different
000301,Surgical site infections (SSI) - Colon surgery,1.673,No Different
000301,Surgical site infections (SSI) - Abdominal hysterectomy,1.184,No Different
000302,Surgical site infections (SSI) - Colon surgery,0.309,No Different
000302,Methicillin-resistant Staphylococcus aureus (MRSA),0.648,No Different
000302,Surgical site infections (SSI) - Abdominal hysterectomy,0.82,No Different
000302,Clostridium difficile (C.diff) infections,0.44,No Different
000302,Central line-associated bloodstream infections (CLABSI),0.703,No Different
000303,Catheter-associated urinary tract infections (CAUTI),1.296,No Different
000303,Surgical site infections (SSI) - Abdominal hysterectomy,0.992,No Different
000303,Surgical site infections (SSI) - Colon surgery,1.179,No Different
000304,Methicillin-resistant Staphylococcus aureus (MRSA),0.965,No Different
000304,Surgical site infections (SSI) - Colon surgery,1.101,Better
000304,Catheter-associated urinary tract infections (CAUTI),1.335,No Different
000305,Catheter-associated urinary tract infections (CAUTI),1.5,No Different
000305,Central line-associated bloodstream infections (CLABSI),1.466,Worse
000305,Methicillin-resistant Staphylococcus aureus (MRSA),1.476,No Different
000306,Clostridium difficile (C.diff) infections,0.791,No Different
000306,Methicillin-resistant Staphylococcus aureus (MRSA),0.809,Better
000306,Catheter-associated urinary tract infections (CAUTI),1.145,No Different
000306,Surgical site infections (SSI) - Colon surgery,0.744,No Different
000307,Surgical site infections (SSI) - Colon surgery,0.816,No Different
000307,Surgical site infections (SSI) - Abdominal hysterectomy,1.08,Worse
000307,Central line-associated bloodstream infections (CLABSI),0.933,No Different
000308,Surgical site infections (SSI) - Colon surgery,1.302,No Different
000308,Clostridium difficile (C.diff) infections,1.621,Better
000308,Surgical site infections (SSI) - Abdominal hysterectomy,0.92,No Different
000308,Central line-associated bloodstream infections (CLABSI),1.135,No Different
000309,Surgical site infections (SSI) - Abdominal hysterectomy,1.217,No Different
000309,Clostridium difficile (C.diff) infections,1.232,No Different
000309,Methicillin-resistant Staphylococcus aureus (MRSA),1.402,No Different
000310,Methicillin-resistant Staphylococcus aureus (MRSA),1.118,No Different
000310,Clostridium difficile (C.diff) infections,0.943,Better
000310,Surgical site infections (SSI) - Colon surgery,0.892,No Different
000310,Surgical site infections (SSI) - Abdominal hysterectomy,1.531,No Different
000311,Surgical site infections (SSI) - Abdominal hysterectomy,0.826,No Different
000311,Central line-associated bloodstream infections (CLABSI),0.71,Better
000311,Surgical site infections (SSI) - Colon surgery,0.878,No Different
000312,Surgical site infections (SSI) - Colon surgery,1.008,No Different
000312,Central line-associated bloodstream infections (CLABSI),1.149,No Different
000312,Clostridium difficile (C.diff) infections,1.107,No Different
000312,Surgical site infections (SSI) - Abdominal hysterectomy,1.078,No Different
000312,Methicillin-resistant Staphylococcus aureus (MRSA),1.024,Better
000313,Catheter-associated urinary tract infections (CAUTI),1.185,No Different
000313,Surgical site infections (SSI) - Abdominal hysterectomy,0.966,No Different
000313,Surgical site infections (SSI) - Colon surgery,1.392,No Different
000313,Clostridium difficile (C.diff) infections,1.088,Better
000313,Central line-associated bloodstream infections (CLABSI),1.139,No Different
000314,Surgical site infections (SSI) - Abdominal hysterectomy,1.528,No Different
000314,Surgical site infections (SSI) - Colon surgery,1.534,No Different
000314,Central line-associated bloodstream infections (CLABSI),1.578,No Different
000314,Methicillin-resistant Staphylococcus aureus (MRSA),1.581,No Different
000315,Surgical site infections (SSI) - Colon surgery,1.057,Better
000315,Central line-associated bloodstream infections (CLABSI),1.139,No Different
000315,Surgical site infections (SSI) - Abdominal hysterectomy,0.963,No Different
000316,Clostridium difficile (C.diff) infections,1.098,No Different
000316,Central line-associated bloodstream infections (CLABSI),0.871,Worse
000316,Catheter-associated urinary tract infections (CAUTI),0.707,No Different
000316,Surgical site infections (SSI) - Colon surgery,1.082,No Different
000317,Surgical site infections (SSI) - Colon surgery,0.92,Better
000317,Central line-associated bloodstream infections (CLABSI),1.093,No Different
000317,Catheter-associated urinary tract infections (CAUTI),1.003,Better
000318,Methicillin-resistant Staphylococcus aureus (MRSA),1.485,No Different
000318,Surgical site infections (SSI) - Abdominal hysterectomy,1.141,Better
000318,Catheter-associated urinary tract infections (CAUTI),0.952,No Different
000318,Surgical site infections (SSI) - Colon surgery,1.376,No Different
000318,Central line-associated bloodstream infections (CLABSI),1.048,No Different
000319,Clostridium difficile (C.diff) infections,1.256,No Different
000319,Central line-associated bloodstream infections (CLABSI),1.206,Better
000319,Surgical site infections (SSI) - Colon surgery,0.898,No Different
000319,Catheter-associated urinary tract infections (CAUTI),0.97,Better
000319,Surgical site infections (SSI) - Abdominal hysterectomy,1.24,No Different
000319,Methicillin-resistant Staphylococcus aureus (MRSA),0.985,No Different
000320,Catheter-associated urinary tract infections (CAUTI),1.153,No Different
000320,Methicillin-resistant Staphylococcus aureus (MRSA),1.33,No Different
000320,Clostridium difficile (C.diff) infections,1.055,No Different
000320,Surgical site infections (SSI) - Abdominal hysterectomy,1.077,No Different
000320,Surgical site infections (SSI) - Colon surgery,1.611,Better
000321,Catheter-associated urinary tract infections (CAUTI),0.536,No Different
000321,Surgical site infections (SSI) - Abdominal hysterectomy,0.586,No Different
000321,Surgical site infections (SSI) - Colon surgery,0.292,No Different
000321,Methicillin-resistant Staphylococcus aureus (MRSA),0.501,No Different
000321,Central line-associated bloodstream infections (CLABSI),0.417,Better
000322,Catheter-associated urinary tract infections (CAUTI),0.578,No Different
000322,Methicillin-resistant Staphylococcus aureus (MRSA),0.748,No Different
000322,Clostridium difficile (C.diff) infections,0.584,No Different
000322,Central line-associated bloodstream infections (CLABSI),0.621,Better
000322,Surgical site infections (SSI) - Colon surgery,0.905,No Different
000322,Surgical site infections (SSI) - Abdominal hysterectomy,0.913,Better
000323,Surgical site infections (SSI) - Abdominal hysterectomy,0.834,No Different
000323,Catheter-associated urinary tract infections (CAUTI),0.562,No Different
000323,Central line-associated bloodstream infections (CLABSI),0.615,Better
000323,Surgical site infections (SSI) - Colon surgery,0.803,No Different
000323,Methicillin-resistant Staphylococcus aureus (MRSA),1.024,No Different
000323,Clostridium difficile (C.diff) infections,0.461,No Different
000324,Central line-associated bloodstream infections (CLABSI),0.832,No Different
000324,Clostridium difficile (C.diff) infections,0.793,No Different
000324,Catheter-associated urinary tract infections (CAUTI),1.048,No Different
000324,Methicillin-resistant Staphylococcus aureus (MRSA),1.063,No Different
000324,Surgical site infections (SSI) - Abdominal hysterectomy,1.113,No Different
000324,Surgical site infections (SSI) - Colon surgery,1.127,Better
000325,Clostridium difficile (C.diff) infections,1.503,No Different
000325,Central line-associated bloodstream infections (CLABSI),1.045,No Different
000325,Methicillin-resistant Staphylococcus aureus (MRSA),1.14,No Different
000325,Catheter-associated urinary tract infections (CAUTI),1.574,Better
000325,Surgical site infections (SSI) - Colon surgery,1.219,No Different
000325,Surgical site infections (SSI) - Abdominal hysterectomy,1.22,No Different
000326,Catheter-associated urinary tract infections (CAUTI),0.443,Better
000326,Clostridium difficile (C.diff) infections,1.047,No Different
000326,Methicillin-resistant Staphylococcus aureus (MRSA),0.957,Better
000326,Surgical site infections (SSI) - Colon surgery,0.587,Better
000327,Central line-associated bloodstream infections (CLABSI),1.187,No Different
000327,Catheter-associated urinary tract infections (CAUTI),1.172,No Different
000327,Clostridium difficile (C.diff) infections,1.486,Better
000328,Central line-associated bloodstream infections (CLABSI),1.126,No Different
000328,Surgical site infections (SSI) - Colon surgery,0.761,No Different
000328,Surgical site infections (SSI) - Abdominal hysterectomy,0.769,Worse
000329,Methicillin-resistant Staphylococcus aureus (MRSA),0.995,No Different
000329,Surgical site infections (SSI) - Colon surgery,1.087,Better
000329,Central line-associated bloodstream infections (CLABSI),0.958,Better
000329,Surgical site infections (SSI) - Abdominal hysterectomy,0.891,Better
000329,Clostridium difficile (C.diff) infections,1.149,No Different
000329,Catheter-associated urinary tract infections (CAUTI),1.061,Worse
000330,Surgical site infections (SSI) - Abdominal hysterectomy,0.722,No Different
000330,Methicillin-resistant Staphylococcus aureus (MRSA),0.171,No Different
000330,Clostridium difficile (C.diff) infections,0.466,No Different
000331,Surgical site infections (SSI) - Colon surgery,1.321,No Different
000331,Clostridium difficile (C.diff) infections,0.687,Worse
000331,Surgical site infections (SSI) - Abdominal hysterectomy,0.998,No Different
000331,Central line-associated bloodstream infections (CLABSI),0.802,Worse
000331,Catheter-associated urinary tract infections (CAUTI),1.138,No Different
000332,Clostridium difficile (C.diff) infections,1.107,Worse
000332,Central line-associated bloodstream infections (CLABSI),1.123,No Different
000332,Surgical site infections (SSI) - Abdominal hysterectomy,0.736,No Different
000332,Methicillin-resistant Staphylococcus aureus (MRSA),1.263,No Different
000332,Surgical site infections (SSI) - Colon surgery,0.766,Worse
000333,Methicillin-resistant Staphylococcus aureus (MRSA),1.76,No Different
000333,Clostridium difficile (C.diff) infections,1.144,No Different
000333,Surgical site infections (SSI) - Abdominal hysterectomy,1.549,No Different
000333,Surgical site infections (SSI) - Colon surgery,1.545,Worse
000334,Central line-associated bloodstream infections (CLABSI),0.92,No Different
000334,Catheter-associated urinary tract infections (CAUTI),1.254,No Different
000334,Clostridium difficile (C.diff) infections,1.078,Worse
000334,Surgical site infections (SSI) - Abdominal hysterectomy,1.21,No Different
000335,Clostridium difficile (C.diff) infections,0.683,No Different
000335,Catheter-associated urinary tract infections (CAUTI),0.369,No Different
000335,Methicillin-resistant Staphylococcus aureus (MRSA),0.647,Better
000335,Central line-associated bloodstream infections (CLABSI),0.347,No Different
000335,Surgical site infections (SSI) - Colon surgery,0.533,Better
000336,Surgical site infections (SSI) - Colon surgery,1.308,No Different
000336,Surgical site infections (SSI) - Abdominal hysterectomy,1.238,Better
000336,Clostridium difficile (C.diff) infections,1.284,No Different
000337,Central line-associated bloodstream infections (CLABSI),0.906,No Different
000337,Catheter-associated urinary tract infections (CAUTI),1.155,Worse
000337,Clostridium difficile (C.diff) infections,0.937,No Different
000337,Surgical site infections (SSI) - Abdominal hysterectomy,1.064,No Different
000337,Methicillin-resistant Staphylococcus aureus (MRSA),1.04,Better
000337,Surgical site infections (SSI) - Colon surgery,1.372,No Different
000338,Surgical site infections (SSI) - Colon surgery,1.574,No Different
000338,Clostridium difficile (C.diff) infections,1.805,No Different
000338,Central line-associated bloodstream infections (CLABSI),1.815,Better
000338,Catheter-associated urinary tract infections (CAUTI),1.647,Better
000339,Catheter-associated urinary tract infections (CAUTI),0.878,Better
000339,Central line-associated bloodstream infections (CLABSI),0.833,No Different
000339,Methicillin-resistant Staphylococcus aureus (MRSA),0.632,Better
000340,Surgical site infections (SSI) - Colon surgery,0.791,Better
000340,Central line-associated bloodstream infections (CLABSI),0.528,No Different
000340,Catheter-associated urinary tract infections (CAUTI),0.383,Better
000341,Surgical site infections (SSI) - Abdominal hysterectomy,0.65,No Different
000341,Clostridium difficile (C.diff) infections,1.042,Better
000341,Surgical site infections (SSI) - Colon surgery,0.803,No Different
000341,Central line-associated bloodstream infections (CLABSI),0.888,No Different
000341,Methicillin-resistant Staphylococcus aureus (MRSA),0.877,No Different
000341,Catheter-associated urinary tract infections (CAUTI),1.001,No Different
000342,Surgical site infections (SSI) - Abdominal hysterectomy,1.113,No Different
000342,Methicillin-resistant Staphylococcus aureus (MRSA),1.012,No Different
000342,Central line-associated bloodstream infections (CLABSI),1.057,No Different
000342,Clostridium difficile (C.diff) infections,1.058,Better
000342,Surgical site infections (SSI) - Colon surgery,1.211,No Different
000342,Catheter-associated urinary tract infections (CAUTI),1.163,No Different
000343,Clostridium difficile (C.diff) infections,1.006,Worse
000343,Central line-associated bloodstream infections (CLABSI),1.252,No Different
000343,Methicillin-resistant Staphylococcus aureus (MRSA),1.217,Better
000344,Methicillin-resistant Staphylococcus aureus (MRSA),1.289,No Different
000344,Surgical site infections (SSI) - Abdominal hysterectomy,1.041,Better
000344,Central line-associated bloodstream infections (CLABSI),0.992,No Different
000344,Catheter-associated urinary tract infections (CAUTI),1.488,No Different
000344,Surgical site infections (SSI) - Colon surgery,0.886,No Different
000345,Central line-associated bloodstream infections (CLABSI),0.82,No Different
000345,Surgical site infections (SSI) - Colon surgery,0.838,Better
000345,Catheter-associated urinary tract infections (CAUTI),1.151,Worse
000345,Methicillin-resistant Staphylococcus aureus (MRSA),1.084,No Different
000345,Surgical site infections (SSI) - Abdominal hysterectomy,1.134,No Different
000346,Surgical site infections (SSI) - Abdominal hysterectomy,1.323,No Different
000346,Methicillin-resistant Staphylococcus aureus (MRSA),1.45,No Different
000346,Catheter-associated urinary tract infections (CAUTI),0.93,Worse
000346,Central line-associated bloodstream infections (CLABSI),1.241,No Different
000346,Surgical site infections (SSI) - Colon surgery,1.314,No Different
000346,Clostridium difficile (C.diff) infections,0.876,No Different
000347,Central line-associated bloodstream infections (CLABSI),1.122,No Different
000347,Surgical site infections (SSI) - Colon surgery,0.796,No Different
000347,Methicillin-resistant Staphylococcus aureus (MRSA),1.096,No Different
000348,Clostridium difficile (C.diff) infections,0.1,Better
000348,Catheter-associated urinary tract infections (CAUTI),0.741,No Different
000348,Surgical site infections (SSI) - Abdominal hysterectomy,0.457,Worse
000348,Central line-associated bloodstream infections (CLABSI),0.193,No Different
000349,Methicillin-resistant Staphylococcus aureus (MRSA),1.43,Better
000349,Surgical site infections (SSI) - Abdominal hysterectomy,1.136,No Different
000349,Central line-associated bloodstream infections (CLABSI),1.305,Better
000349,Surgical site infections (SSI) - Colon surgery,1.134,Better
000350,Surgical site infections (SSI) - Colon surgery,0.633,Better
000350,Clostridium difficile (C.diff) infections,0.897,Better
000350,Methicillin-resistant Staphylococcus aureus (MRSA),0.564,No Different
000350,Surgical site infections (SSI) - Abdominal hysterectomy,0.41,No Different
000350,Catheter-associated urinary tract infections (CAUTI),0.513,Better
000350,Central line-associated bloodstream infections (CLABSI),0.766,No Different
000351,Surgical site infections (SSI) - Colon surgery,1.336,No Different
000351,Clostridium difficile (C.diff) infections,1.307,Better
000351,Methicillin-resistant Staphylococcus aureus (MRSA),1.359,No Different
000351,Central line-associated bloodstream infections (CLABSI),1.884,No Different
000351,Surgical site infections (SSI) - Abdominal hysterectomy,1.592,No Different
000351,Catheter-associated urinary tract infections (CAUTI),1.203,No Different
000352,Clostridium difficile (C.diff) infections,1.242,Worse
000352,Surgical site infections (SSI) - Abdominal hysterectomy,0.952,No Different
000352,Surgical site infections (SSI) - Colon surgery,1.005,No Different
000353,Surgical site infections (SSI) - Colon surgery,0.802,No Different
000353,Central line-associated bloodstream infections (CLABSI),0.548,Better
000353,Methicillin-resistant Staphylococcus aureus (MRSA),0.56,No Different
000353,Catheter-associated urinary tract infections (CAUTI),0.819,No Different
000353,Surgical site infections (SSI) - Abdominal hysterectomy,0.57,Worse
000353,Clostridium difficile (C.diff) infections,0.849,No Different
000354,Surgical site infections (SSI) - Colon surgery,1.198,No Different
000354,Catheter-associated urinary tract infections (CAUTI),1.128,No Different
000354,Surgical site infections (SSI) - Abdominal hysterectomy,1.383,Better
000354,Methicillin-resistant Staphylococcus aureus (MRSA),1.725,No Different
000355,Catheter-associated urinary tract infections (CAUTI),0.951,No Different
000355,Central line-associated bloodstream infections (CLABSI),1.069,No Different
000355,Surgical site infections (SSI) - Colon surgery,0.669,No Different
000355,Surgical site infections (SSI) - Abdominal hysterectomy,1.105,No Different
000356,Clostridium difficile (C.diff) infections,1.029,Better
000356,Catheter-associated urinary tract infections (CAUTI),0.918,No Different
000356,Methicillin-resistant Staphylococcus aureus (MRSA),1.027,No Different
000356,Surgical site infections (SSI) - Abdominal hysterectomy,1.266,Better
000356,Central line-associated bloodstream infections (CLABSI),1.464,No Different
000357,Central line-associated bloodstream infections (CLABSI),1.067,No Different
000357,Surgical site infections (SSI) - Abdominal hysterectomy,1.367,No Different
000357,Surgical site infections (SSI) - Colon surgery,0.915,Worse
000357,Methicillin-resistant Staphylococcus aureus (MRSA),1.014,Worse
000357,Clostridium difficile (C.diff) infections,1.319,No Different
000357,Catheter-associated urinary tract infections (CAUTI),1.17,Worse
000358,Surgical site infections (SSI) - Abdominal hysterectomy,0.729,No Different
000358,Central line-associated bloodstream infections (CLABSI),0.555,No Different
000358,Catheter-associated urinary tract infections (CAUTI),0.545,Better
000358,Methicillin-resistant Staphylococcus aureus (MRSA),0.53,No Different
000358,Surgical site infections (SSI) - Colon surgery,0.516,Better
000359,Methicillin-resistant Staphylococcus aureus (MRSA),0.682,No Different
000359,Surgical site infections (SSI) - Colon surgery,0.957,Better
000359,Central line-associated bloodstream infections (CLABSI),1.155,Worse
000360,Central line-associated bloodstream infections (CLABSI),0.546,No Different
000360,Catheter-associated urinary tract infections (CAUTI),0.715,Worse
000360,Methicillin-resistant Staphylococcus aureus (MRSA),1.017,No Different
000360,Clostridium difficile (C.diff) infections,0.683,Worse
000361,Surgical site infections (SSI) - Colon surgery,0.834,No Different
000361,Clostridium difficile (C.diff) infections,0.875,Better
000361,Methicillin-resistant Staphylococcus aureus (MRSA),0.605,No Different
000361,Central line-associated bloodstream infections (CLABSI),0.868,No Different
000361,Catheter-associated urinary tract infections (CAUTI),0.534,No Different
000362,Surgical site infections (SSI) - Colon surgery,0.692,No Different
000362,Catheter-associated urinary tract infections (CAUTI),0.755,No Different
000362,Methicillin-resistant Staphylococcus aureus (MRSA),0.91,No Different
000363,Methicillin-resistant Staphylococcus aureus (MRSA),0.516,No Different
000363,Catheter-associated urinary tract infections (CAUTI),0.468,No Different
000363,Surgical site infections (SSI) - Colon surgery,0.954,No Different
000363,Central line-associated bloodstream infections (CLABSI),0.901,Better
000364,Surgical site infections (SSI) - Abdominal hysterectomy,0.561,Worse
000364,Clostridium difficile (C.diff) infections,1.091,No Different
000364,Catheter-associated urinary tract infections (CAUTI),0.682,Better
000364,Central line-associated bloodstream infections (CLABSI),0.45,No Different
000365,Methicillin-resistant Staphylococcus aureus (MRSA),1.13,No Different
000365,Clostridium difficile (C.diff) infections,0.96,No Different
000365,Surgical site infections (SSI) - Abdominal hysterectomy,1.261,No Different
000365,Central line-associated bloodstream infections (CLABSI),0.873,No Different
000365,Catheter-associated urinary tract infections (CAUTI),0.895,Better
000366,Catheter-associated urinary tract infections (CAUTI),1.222,Better
000366,Central line-associated bloodstream infections (CLABSI),1.552,Better
000366,Clostridium difficile (C.diff) infections,1.339,No Different
000366,Methicillin-resistant Staphylococcus aureus (MRSA),1.327,No Different
000366,Surgical site infections (SSI) - Colon surgery,1.305,No Different
000366,Surgical site infections (SSI) - Abdominal hysterectomy,1.424,Better
000367,Clostridium difficile (C.diff) infections,0.984,No Different
000367,Surgical site infections (SSI) - Abdominal hysterectomy,1.153,Worse
000367,Catheter-associated urinary tract infections (CAUTI),0.688,No Different
000367,Methicillin-resistant Staphylococcus aureus (MRSA),0.844,Better
000367,Surgical site infections (SSI) - Colon surgery,0.974,Better
000367,Central line-associated bloodstream infections (CLABSI),0.997,Better
000368,Surgical site infections (SSI) - Abdominal hysterectomy,0.597,No Different
000368,Methicillin-resistant Staphylococcus aureus (MRSA),0.692,No Different
000368,Central line-associated bloodstream infections (CLABSI),0.724,No Different
000369,Catheter-associated urinary tract infections (CAUTI),0.693,No Different
000369,Clostridium difficile (C.diff) infections,0.698,Better
000369,Surgical site infections (SSI) - Colon surgery,1.012,Worse
000369,Methicillin-resistant Staphylococcus aureus (MRSA),0.652,Better
000369,Central line-associated bloodstream infections (CLABSI),0.807,No Different
000369,Surgical site infections (SSI) - Abdominal hysterectomy,0.676,No Different
000370,Surgical site infections (SSI) - Abdominal hysterectomy,0.1,Worse
000370,Clostridium difficile (C.diff) infections,0.1,No Different
000370,Central line-associated bloodstream infections (CLABSI),0.1,Better
000370,Surgical site infections (SSI) - Colon surgery,0.1,No Different
000370,Methicillin-resistant Staphylococcus aureus (MRSA),0.1,Worse
000370,Catheter-associated urinary tract infections (CAUTI),0.1,No Different
000371,Central line-associated bloodstream infections (CLABSI),0.48,Worse
000371,Methicillin-resistant Staphylococcus aureus (MRSA),0.756,Better
000371,Surgical site infections (SSI) - Abdominal hysterectomy,1.209,Better
000371,Clostridium difficile (C.diff) infections,0.895,No Different
000371,Surgical site infections (SSI) - Colon surgery,0.734,Better
000371,Catheter-associated urinary tract infections (CAUTI),0.91,No Different
000372,Surgical site infections (SSI) - Colon surgery,0.601,Worse
000372,Clostridium difficile (C.diff) infections,0.766,No Different
000372,Central line-associated bloodstream infections (CLABSI),0.672,Better
000372,Surgical site infections (SSI) - Abdominal hysterectomy,0.569,No Different
000372,Catheter-associated urinary tract infections (CAUTI),0.938,No Different
000373,Methicillin-resistant Staphylococcus aureus (MRSA),1.068,No Different
000373,Catheter-associated urinary tract infections (CAUTI),0.835,No Different
000373,Clostridium difficile (C.diff) infections,0.918,No Different
000373,Surgical site infections (SSI) - Colon surgery,1.01,Better
000373,Surgical site infections (SSI) - Abdominal hysterectomy,0.794,Better
000374,Clostridium difficile (C.diff) infections,0.902,Better
000374,Methicillin-resistant Staphylococcus aureus (MRSA),0.37,No Different
000374,Surgical site infections (SSI) - Abdominal hysterectomy,0.505,No Different
000374,Catheter-associated urinary tract infections (CAUTI),1.029,No Different
000374,Central line-associated bloodstream infections (CLABSI),0.683,Better
000374,Surgical site infections (SSI) - Colon surgery,0.875,No Different
000375,Methicillin-resistant Staphylococcus aureus (MRSA),0.905,Better
000375,Central line-associated bloodstream infections (CLABSI),0.601,No Different
000375,Surgical site infections (SSI) - Colon surgery,0.566,No Different
000375,Clostridium difficile (C.diff) infections,1.205,Worse
000375,Catheter-associated urinary tract infections (CAUTI),0.814,No Different
000375,Surgical site infections (SSI) - Abdominal hysterectomy,1.057,No Different
000376,Catheter-associated urinary tract infections (CAUTI),1.162,No Different
000376,Surgical site infections (SSI) - Colon surgery,1.165,No Different
000376,Clostridium difficile (C.diff) infections,0.801,No Different
000376,Surgical site infections (SSI) - Abdominal hysterectomy,1.311,No Different
000376,Methicillin-resistant Staphylococcus aureus (MRSA),1.12,Better
000377,Clostridium difficile (C.diff) infections,0.606,No Different
000377,Surgical site infections (SSI) - Colon surgery,0.591,No Different
000377,Methicillin-resistant Staphylococcus aureus (MRSA),0.599,Worse
000377,Central line-associated bloodstream infections (CLABSI),0.867,Better
000377,Catheter-associated urinary tract infections (CAUTI),1.138,No Different
000378,Surgical site infections (SSI) - Abdominal hysterectomy,0.596,Worse
000378,Clostridium difficile (C.diff) infections,0.738,No Different
000378,Surgical site infections (SSI) - Colon surgery,0.639,No Different
000378,Catheter-associated urinary tract infections (CAUTI),0.474,No Different
000378,Central line-associated bloodstream infections (CLABSI),1.018,No Different
000378,Methicillin-resistant Staphylococcus aureus (MRSA),0.693,No Different
000379,Methicillin-resistant Staphylococcus aureus (MRSA),0.967,No Different
000379,Central line-associated bloodstream infections (CLABSI),0.917,No Different
000379,Surgical site infections (SSI) - Abdominal hysterectomy,1.419,No Different
000380,Clostridium difficile (C.diff) infections,1.478,No Different
000380,Central line-associated bloodstream infections (CLABSI),1.286,No Different
000380,Surgical site infections (SSI) - Abdominal hysterectomy,1.152,Better
000381,Surgical site infections (SSI) - Abdominal hysterectomy,0.969,No Different
000381,Catheter-associated urinary tract infections (CAUTI),0.835,No Different
000381,Central line-associated bloodstream infections (CLABSI),0.848,Worse
000381,Methicillin-resistant Staphylococcus aureus (MRSA),0.97,Better
000381,Clostridium difficile (C.diff) infections,0.97,No Different
000381,Surgical site infections (SSI) - Colon surgery,1.229,Better
000382,Central line-associated bloodstream infections (CLABSI),1.198,No Different
000382,Clostridium difficile (C.diff) infections,1.238,No Different
000382,Methicillin-resistant Staphylococcus aureus (MRSA),1.151,No Different
000382,Catheter-associated urinary tract infections (CAUTI),1.271,Better
000382,Surgical site infections (SSI) - Abdominal hysterectomy,1.133,Better
000383,Catheter-associated urinary tract infections (CAUTI),0.986,No Different
000383,Surgical site infections (SSI) - Abdominal hysterectomy,0.797,Better
000383,Central line-associated bloodstream infections (CLABSI),0.827,Better
000384,Clostridium difficile (C.diff) infections,0.748,Better
000384,Surgical site infections (SSI) - Colon surgery,0.859,Better
000384,Catheter-associated urinary tract infections (CAUTI),0.921,Better
000385,Catheter-associated urinary tract infections (CAUTI),0.617,No Different
000385,Central line-associated bloodstream infections (CLABSI),0.623,No Different
000385,Clostridium difficile (C.diff) infections,0.534,No Different
000385,Surgical site infections (SSI) - Abdominal hysterectomy,0.534,No Different
000385,Surgical site infections (SSI) - Colon surgery,0.528,Better
000385,Methicillin-resistant Staphylococcus aureus (MRSA),0.695,No Different
000386,Surgical site infections (SSI) - Abdominal hysterectomy,0.468,No Different
000386,Surgical site infections (SSI) - Colon surgery,0.1,No Different
000386,Central line-associated bloodstream infections (CLABSI),0.453,No Different
000386,Catheter-associated urinary tract infections (CAUTI),0.1,No Different
